Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
39, b-SLICE,   37, 34.12,      56376, 0,3.36,29.741,16, 36 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.75%, 15.62%,  0.00%,  2.86%, 58.96%, 12.81%, 22979.78, 1397.04, 1544.16, 27489.07 , 0, 249, 97.10, 89, 170, 130.64, 80, 191, 127.86, 0.00%, 85.80%,0.00%, 9.12%, 5.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.09%,0.00%, 31.34%, 18.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 551.0, 21.0, 68.0, 6.0, 1820.0, 4.410, 214
40, b-SLICE,   39, 34.37,      55368, 0,-5693733.00,29.741,15, 38 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.83%, 15.42%,  0.00%,  3.10%, 56.51%, 15.14%, 22371.12, 1401.31, 1491.80, 26979.29 , 3, 249, 97.05, 88, 169, 130.63, 80, 191, 127.93, 0.00%, 85.22%,0.00%, 8.66%, 6.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.19%,0.00%, 27.96%, 17.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 557.0, 15.0, 58.0, 4.0, 1814.0, 4.905, 364
41, P-SLICE,   44, 33.70,     194976, 0,-5688566.00,28.000,11, 40 , -, 1.90%,  3.13%,  5.57%, 2.11%,  2.42%,  9.08%, 0.00%,  9.45%, 29.11%,  0.00%,  5.05%, 15.75%, 16.44%, 25196.77, 1448.14, 1461.40, 44989.57 , 1, 248, 96.72, 91, 170, 130.68, 78, 190, 127.82, 29.66%, 44.06%,0.00%, 14.51%, 11.88%, 0.00%, 0.00%, 0.00%, 0.00%, 21.23%, 33.51%,0.00%, 23.24%, 22.16%, 0.00%, 0.00%, 0.00%, 0.00%, 529.0, 0.0, 23.0, 0.0, 134.0, 0.0, 754.0, 9.716, 587
42, B-SLICE,   42, 34.18,      88120, 0,-5756320.00,30.271,14, 40 ,44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.92%, 19.52%,  0.00%,  3.87%, 45.55%, 17.14%, 24845.31, 1487.66, 1567.59, 33452.33 , 1, 247, 96.61, 86, 171, 130.58, 74, 191, 127.77, 0.00%, 76.54%,0.00%, 14.55%, 8.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.84%,0.00%, 30.41%, 17.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 532.0, 12.0, 84.0, 0.0, 1797.0, 6.227, 363
43, b-SLICE,   41, 34.32,      55080, 0,3.43,29.741,16, 40 ,42 44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.88%, 15.57%,  0.00%,  2.45%, 56.97%, 14.14%, 23236.55, 1420.67, 1527.13, 27652.73 , 2, 247, 96.86, 89, 170, 130.59, 76, 189, 127.88, 0.00%, 84.00%,0.00%, 10.84%, 5.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.57%,0.00%, 30.59%, 17.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 525.0, 7.0, 65.0, 0.0, 1809.0, 6.067, 164
44, b-SLICE,   43, 34.40,      54504, 0,-5690727.00,29.741,15, 42 ,44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.80%, 15.29%,  0.00%,  2.62%, 56.21%, 16.09%, 22991.14, 1402.35, 1479.39, 26930.11 , 0, 249, 96.74, 92, 170, 130.72, 77, 190, 127.81, 0.00%, 85.19%,0.00%, 9.79%, 5.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.08%,0.00%, 27.62%, 17.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 525.0, 1.0, 55.0, 0.0, 1803.0, 6.203, 448
45, P-SLICE,   48, 33.56,     195848, 0,-5621566.00,28.000,11, 44 , -, 1.55%,  2.30%,  3.86%, 1.75%,  2.48%,  9.42%, 0.00%, 10.46%, 29.63%,  0.00%,  4.99%, 17.58%, 15.99%, 24790.71, 1432.70, 1443.78, 44125.45 , 0, 247, 96.37, 92, 169, 130.71, 79, 191, 127.84, 21.62%, 49.22%,0.00%, 15.81%, 13.50%, 0.00%, 0.00%, 0.00%, 0.00%, 21.24%, 32.66%,0.00%, 23.30%, 22.83%, 0.00%, 0.00%, 0.00%, 0.00%, 509.0, 0.0, 18.0, 0.0, 132.0, 0.0, 1118.0, 9.866, 715
46, B-SLICE,   46, 34.02,      81640, 0,-5711066.00,30.271,14, 44 ,48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.59%, 18.91%,  0.00%,  3.61%, 48.34%, 16.55%, 24424.29, 1437.68, 1533.49, 32375.27 , 0, 253, 96.50, 88, 170, 130.63, 73, 192, 127.78, 0.00%, 79.40%,0.00%, 11.87%, 8.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.61%,0.00%, 29.56%, 18.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 536.0, 13.0, 83.0, 0.0, 1797.0, 5.784, 467
47, b-SLICE,   45, 34.20,      50504, 0,3.54,29.741,16, 44 ,46 48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.94%, 13.84%,  0.00%,  2.77%, 60.72%, 12.74%, 22766.44, 1391.61, 1508.06, 26794.07 , 1, 250, 96.70, 91, 169, 130.68, 80, 190, 127.83, 0.00%, 85.95%,0.00%, 9.18%, 4.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.85%,0.00%, 29.53%, 17.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 536.0, 16.0, 62.0, 3.0, 1810.0, 4.699, 197
48, b-SLICE,   47, 34.31,      45768, 0,-5607141.00,29.741,15, 46 ,48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.71%, 13.02%,  0.00%,  1.91%, 60.78%, 15.57%, 21869.40, 1371.09, 1458.76, 25385.80 , 0, 250, 96.54, 93, 168, 130.75, 78, 192, 127.87, 0.00%, 87.47%,0.00%, 7.21%, 5.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.30%,0.00%, 24.16%, 18.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 535.0, 9.0, 59.0, 1.0, 1803.0, 5.981, 268
49, P-SLICE,   52, 33.58,     203112, 0,-5586681.00,28.000,11, 48 , -, 2.01%,  3.13%,  5.55%, 1.86%,  2.71%,  9.30%, 0.00%, 11.35%, 32.78%,  0.00%,  4.57%, 12.85%, 13.89%, 24839.43, 1471.17, 1449.92, 43681.46 , 0, 247, 95.83, 91, 168, 130.60, 79, 192, 127.77, 30.64%, 36.83%,0.00%, 15.86%, 16.68%, 0.00%, 0.00%, 0.00%, 0.00%, 21.35%, 28.35%,0.00%, 24.12%, 26.31%, 0.00%, 0.00%, 0.00%, 0.00%, 517.0, 0.0, 18.0, 0.0, 131.0, 0.0, 1101.0, 9.013, 395
50, B-SLICE,   50, 33.97,      97416, 0,-5729584.00,30.271,14, 48 ,52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 16.57%, 23.89%,  0.00%,  3.48%, 37.69%, 18.37%, 25190.26, 1504.60, 1561.65, 33580.49 , 0, 247, 95.72, 89, 169, 130.51, 76, 191, 127.74, 0.00%, 69.49%,0.00%, 17.18%, 13.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.77%,0.00%, 29.57%, 22.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 538.0, 11.0, 97.0, 0.0, 2172.0, 5.118, 254
51, b-SLICE,   49, 34.26,      48864, 0,3.50,29.741,16, 48 ,50 52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.84%, 14.00%,  0.00%,  2.42%, 62.92%, 10.82%, 22126.41, 1366.40, 1471.10, 25817.19 , 0, 249, 96.24, 91, 168, 130.70, 79, 191, 127.85, 0.00%, 86.44%,0.00%, 8.93%, 4.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.53%,0.00%, 31.49%, 20.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 537.0, 16.0, 54.0, 3.0, 2185.0, 4.796, 194
52, b-SLICE,   51, 34.24,      48192, 0,-5625575.00,29.741,15, 50 ,52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.21%, 13.08%,  0.00%,  2.07%, 60.73%, 14.92%, 22281.37, 1414.30, 1465.91, 25765.15 , 0, 247, 95.86, 88, 170, 130.61, 77, 190, 127.80, 0.00%, 86.89%,0.00%, 7.56%, 5.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.49%,0.00%, 26.72%, 16.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 538.0, 10.0, 68.0, 0.0, 2180.0, 4.763, 335
53, P-SLICE,   56, 33.65,     206776, 0,-5602688.00,28.000,11, 52 , -, 2.35%,  2.99%,  4.34%, 2.43%,  2.91%,  9.81%, 0.00%, 10.04%, 29.59%,  0.00%,  5.41%, 14.63%, 15.49%, 24711.93, 1454.06, 1468.39, 46705.47 , 0, 249, 95.52, 89, 170, 130.56, 74, 191, 127.87, 28.19%, 42.58%,0.00%, 15.22%, 14.01%, 0.00%, 0.00%, 0.00%, 0.00%, 23.13%, 31.87%,0.00%, 25.00%, 20.23%, 0.00%, 0.00%, 0.00%, 0.00%, 521.0, 0.0, 28.0, 0.0, 158.0, 0.0, 1113.0, 8.887, 480
54, B-SLICE,   54, 34.11,      98464, 0,-5723696.00,30.271,14, 52 ,56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.90%, 23.50%,  0.00%,  3.55%, 42.12%, 16.93%, 24680.94, 1473.98, 1544.07, 35087.41 , 0, 245, 95.72, 90, 169, 130.52, 77, 194, 127.73, 0.00%, 75.23%,0.00%, 15.49%, 9.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.56%,0.00%, 33.58%, 19.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 158.0, 23.0, 103.0, 3.0, 1773.0, 5.494, 396
55, b-SLICE,   53, 34.54,      50048, 0,3.49,29.741,16, 52 ,54 56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.85%, 14.26%,  0.00%,  2.42%, 60.53%, 12.94%, 22217.04, 1409.54, 1473.60, 26183.84 , 0, 248, 95.92, 92, 168, 130.61, 78, 191, 127.80, 0.00%, 86.03%,0.00%, 8.81%, 5.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.85%,0.00%, 29.86%, 18.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 4.0, 152.0, 19.0, 61.0, 4.0, 1791.0, 4.502, 171
56, b-SLICE,   55, 34.32,      64872, 0,-5613058.00,29.741,15, 54 ,56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.08%, 17.87%,  0.00%,  3.83%, 51.05%, 15.17%, 22859.79, 1417.71, 1434.95, 28260.19 , 0, 249, 95.66, 88, 169, 130.60, 79, 191, 127.83, 0.00%, 80.90%,0.00%, 13.06%, 6.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.68%,0.00%, 34.62%, 13.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 155.0, 16.0, 62.0, 1.0, 1779.0, 4.814, 235
57, P-SLICE,   60, 33.63,     201904, 0,-5614753.00,28.000,11, 56 , -, 1.83%,  3.17%,  4.01%, 2.35%,  2.92%,  9.83%, 0.00%, 10.63%, 30.01%,  0.00%,  5.36%, 15.72%, 14.18%, 24903.41, 1457.55, 1456.26, 45260.32 , 2, 247, 95.20, 89, 170, 130.48, 70, 190, 127.92, 25.49%, 44.49%,0.00%, 15.23%, 14.85%, 0.00%, 0.00%, 0.00%, 0.00%, 23.39%, 30.22%,0.00%, 25.40%, 21.11%, 0.00%, 0.00%, 0.00%, 0.00%, 135.0, 0.0, 19.0, 0.0, 136.0, 0.0, 729.0, 9.188, 626
58, B-SLICE,   58, 34.05,      86176, 0,-5632573.00,30.271,14, 56 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.10%, 19.55%,  0.00%,  3.38%, 45.52%, 17.45%, 24025.63, 1483.14, 1514.00, 32566.71 , 0, 249, 95.16, 87, 168, 130.51, 72, 193, 127.85, 0.00%, 76.35%,0.00%, 13.93%, 9.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.60%,0.00%, 30.43%, 17.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 539.0, 14.0, 78.0, 3.0, 1787.0, 5.948, 286
59, b-SLICE,   57, 34.36,      52000, 0,3.35,29.741,16, 56 ,58 60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.60%, 15.19%,  0.00%,  2.49%, 59.24%, 12.47%, 22101.76, 1401.56, 1485.85, 26513.40 , 2, 250, 95.43, 88, 170, 130.57, 73, 191, 127.91, 0.00%, 84.84%,0.00%, 9.78%, 5.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.62%,0.00%, 30.42%, 19.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 539.0, 13.0, 69.0, 2.0, 1799.0, 4.510, 180
60, b-SLICE,   59, 34.43,      52040, 0,-5565121.00,29.741,15, 58 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.51%, 15.40%,  0.00%,  2.36%, 56.24%, 15.49%, 21766.46, 1388.82, 1436.83, 26026.13 , 0, 249, 95.28, 92, 170, 130.56, 77, 190, 127.94, 0.00%, 84.27%,0.00%, 8.18%, 7.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.68%,0.00%, 29.10%, 17.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 540.0, 7.0, 71.0, 0.0, 1793.0, 6.262, 557
61, P-SLICE,   64, 33.64,     195048, 0,-5567631.00,28.000,11, 60 , -, 1.60%,  3.15%,  3.59%, 2.04%,  2.27%,  8.77%, 0.00%,  9.50%, 28.89%,  0.00%,  5.82%, 17.49%, 16.90%, 24854.41, 1441.08, 1466.11, 45704.69 , 1, 250, 94.83, 91, 169, 130.54, 66, 190, 127.88, 23.65%, 49.57%,0.00%, 14.39%, 12.55%, 0.00%, 0.00%, 0.00%, 0.00%, 20.27%, 35.18%,0.00%, 23.57%, 21.18%, 0.00%, 0.00%, 0.00%, 0.00%, 521.0, 0.0, 19.0, 0.0, 140.0, 0.0, 732.0, 10.485, 600
62, B-SLICE,   62, 34.11,      85784, 0,-5666492.00,30.271,14, 60 ,64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.08%, 20.28%,  0.00%,  3.41%, 45.75%, 17.49%, 24284.53, 1455.71, 1506.21, 32707.20 , 1, 247, 94.97, 86, 171, 130.40, 72, 192, 127.86, 0.00%, 77.79%,0.00%, 14.29%, 7.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.78%,0.00%, 32.48%, 16.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 278.0, 9.0, 79.0, 1.0, 1528.0, 5.570, 253
63, b-SLICE,   61, 34.55,      52432, 0,3.41,29.741,16, 60 ,62 64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.96%, 15.72%,  0.00%,  2.44%, 58.84%, 13.05%, 23126.47, 1390.98, 1496.79, 27586.77 , 1, 248, 95.17, 91, 170, 130.45, 71, 191, 127.92, 0.00%, 85.56%,0.00%, 9.99%, 4.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.64%,0.00%, 32.36%, 18.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 277.0, 14.0, 72.0, 0.0, 1542.0, 4.734, 160
64, b-SLICE,   63, 34.53,      53216, 0,-5572444.00,29.741,15, 62 ,64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.95%, 15.13%,  0.00%,  2.51%, 57.05%, 15.36%, 22061.34, 1387.95, 1438.32, 26231.34 , 0, 250, 95.02, 91, 168, 130.52, 71, 192, 127.92, 0.00%, 85.17%,0.00%, 9.45%, 5.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.14%,0.00%, 27.45%, 18.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 278.0, 8.0, 59.0, 0.0, 1536.0, 5.079, 217
65, P-SLICE,   68, 33.65,     207576, 0,-5511136.00,28.000,11, 64 , -, 1.85%,  3.28%,  4.34%, 2.35%,  2.82%, 11.23%, 0.00%, 10.90%, 30.76%,  0.00%,  5.41%, 13.03%, 14.02%, 24344.75, 1443.62, 1463.56, 44572.17 , 0, 249, 94.23, 89, 168, 130.67, 69, 191, 127.80, 28.37%, 38.98%,0.00%, 16.38%, 16.27%, 0.00%, 0.00%, 0.00%, 0.00%, 24.66%, 29.20%,0.00%, 22.35%, 23.85%, 0.00%, 0.00%, 0.00%, 0.00%, 259.0, 0.0, 23.0, 0.0, 150.0, 0.0, 853.0, 9.643, 556
66, B-SLICE,   66, 34.07,      90104, 0,-5569639.00,30.271,14, 64 ,68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.26%, 21.95%,  0.00%,  3.32%, 42.30%, 18.18%, 24279.73, 1446.36, 1477.82, 33745.78 , 0, 253, 94.37, 88, 170, 130.53, 69, 192, 127.83, 0.00%, 74.77%,0.00%, 15.91%, 9.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.45%,0.00%, 29.67%, 20.87%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 534.0, 17.0, 85.0, 2.0, 1524.0, 5.356, 223
67, b-SLICE,   65, 34.31,      55752, 0,3.29,29.741,16, 64 ,66 68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.06%, 17.39%,  0.00%,  3.00%, 56.61%, 12.94%, 22158.14, 1374.11, 1442.48, 26518.82 , 0, 247, 94.69, 92, 169, 130.56, 70, 191, 127.90, 0.00%, 84.90%,0.00%, 11.01%, 4.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.83%,0.00%, 34.50%, 17.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 533.0, 14.0, 76.0, 0.0, 1537.0, 4.441, 223
68, b-SLICE,   67, 34.41,      53224, 0,-5515796.00,29.741,15, 66 ,68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.06%, 15.96%,  0.00%,  2.94%, 57.36%, 14.69%, 21863.16, 1379.72, 1418.20, 26129.89 , 0, 247, 94.37, 88, 170, 130.66, 69, 190, 127.87, 0.00%, 86.33%,0.00%, 8.57%, 5.10%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.52%,0.00%, 30.31%, 17.18%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 533.0, 8.0, 63.0, 0.0, 1529.0, 5.981, 368
69, P-SLICE,   72, 33.51,     187560, 0,-5417995.00,28.000,11, 68 , -, 1.36%,  2.61%,  3.94%, 2.21%,  3.02%,  9.53%, 0.00%, 10.19%, 28.26%,  0.00%,  5.59%, 17.76%, 15.51%, 24184.07, 1455.81, 1434.47, 41687.24 , 0, 248, 93.70, 92, 168, 130.74, 68, 191, 127.70, 22.11%, 49.60%,0.00%, 15.73%, 12.61%, 0.00%, 0.00%, 0.00%, 0.00%, 23.01%, 32.94%,0.00%, 22.74%, 21.36%, 0.00%, 0.00%, 0.00%, 0.00%, 515.0, 0.0, 18.0, 0.0, 136.0, 0.0, 847.0, 10.276, 684
70, B-SLICE,   70, 33.82,      81880, 0,-5481181.00,30.271,14, 68 ,72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.47%, 19.81%,  0.00%,  3.13%, 46.57%, 18.01%, 23408.27, 1431.79, 1459.49, 30755.24 , 0, 247, 93.84, 89, 169, 130.65, 68, 191, 127.69, 0.00%, 78.89%,0.00%, 13.58%, 7.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.63%,0.00%, 30.08%, 18.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 531.0, 9.0, 83.0, 0.0, 1899.0, 6.377, 695
71, b-SLICE,   69, 34.29,      49632, 0,3.44,29.741,16, 68 ,70 72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.04%, 15.79%,  0.00%,  2.35%, 59.67%, 13.15%, 21778.32, 1382.54, 1431.39, 25536.54 , 0, 247, 94.10, 91, 168, 130.69, 68, 192, 127.78, 0.00%, 86.84%,0.00%, 9.20%, 3.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.55%,0.00%, 32.25%, 18.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 531.0, 11.0, 63.0, 1.0, 1912.0, 4.902, 180
72, b-SLICE,   71, 34.38,      48080, 0,-5396677.00,29.741,15, 70 ,72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.58%, 14.49%,  0.00%,  2.80%, 59.01%, 15.11%, 21084.57, 1387.17, 1417.56, 24316.47 , 0, 249, 93.84, 88, 169, 130.75, 69, 191, 127.72, 0.00%, 87.29%,0.00%, 7.85%, 4.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.37%,0.00%, 27.21%, 17.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 531.0, 5.0, 57.0, 1.0, 1904.0, 6.091, 371
73, P-SLICE,   76, 33.60,     196552, 0,-5375060.00,28.000,11, 72 , -, 2.52%,  3.54%,  5.16%, 2.22%,  2.43%,  8.85%, 0.00%, 11.98%, 32.09%,  0.00%,  4.71%, 11.26%, 15.24%, 23700.49, 1504.10, 1426.17, 40461.88 , 2, 250, 93.22, 88, 170, 130.77, 65, 191, 127.56, 32.59%, 32.70%,0.00%, 15.25%, 19.52%, 0.00%, 0.00%, 0.00%, 0.00%, 20.64%, 30.43%,0.00%, 24.39%, 24.65%, 0.00%, 0.00%, 0.00%, 0.00%, 513.0, 0.0, 21.0, 0.0, 141.0, 0.0, 1100.0, 8.779, 453
74, B-SLICE,   74, 34.11,      95872, 0,-5466280.00,30.271,14, 72 ,76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 21.27%, 25.67%,  0.00%,  3.94%, 29.73%, 19.40%, 23514.64, 1515.85, 1477.39, 31115.44 , 0, 245, 92.92, 90, 169, 130.65, 65, 194, 127.48, 0.00%, 58.30%,0.00%, 18.76%, 22.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.68%,0.00%, 27.62%, 24.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 534.0, 15.0, 95.0, 0.0, 1893.0, 5.302, 267
75, b-SLICE,   73, 34.15,      46320, 0,3.58,29.741,16, 72 ,74 76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.67%, 13.50%,  0.00%,  2.25%, 62.17%, 12.42%, 20958.84, 1370.50, 1394.47, 24170.92 , 0, 249, 93.62, 89, 170, 130.74, 69, 191, 127.73, 0.00%, 86.61%,0.00%, 9.12%, 4.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.29%,0.00%, 29.69%, 18.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 534.0, 18.0, 60.0, 4.0, 1906.0, 4.472, 184
76, b-SLICE,   75, 34.28,      45904, 0,-5378075.00,29.741,15, 74 ,76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.79%, 15.06%,  0.00%,  2.80%, 56.71%, 15.64%, 21106.42, 1457.92, 1397.90, 24331.23 , 0, 249, 93.18, 92, 170, 130.76, 66, 190, 127.57, 0.00%, 85.23%,0.00%, 9.75%, 5.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.10%,0.00%, 26.84%, 18.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 534.0, 13.0, 59.0, 0.0, 1899.0, 4.317, 262
77, P-SLICE,   80, 33.58,     193448, 0,-5473378.00,28.000,11, 76 , -, 1.19%,  2.05%,  4.28%, 2.15%,  2.63%, 10.97%, 0.00%,  8.19%, 27.58%,  0.00%,  5.95%, 20.00%, 15.02%, 24748.61, 1525.45, 1465.64, 45502.22 , 1, 248, 93.85, 91, 170, 130.74, 60, 191, 127.64, 21.08%, 56.08%,0.00%, 14.35%, 8.60%, 0.00%, 0.00%, 0.00%, 0.00%, 24.54%, 32.67%,0.00%, 24.51%, 18.41%, 0.00%, 0.00%, 0.00%, 0.00%, 517.0, 0.0, 24.0, 0.0, 135.0, 0.0, 1100.0, 9.814, 447
78, B-SLICE,   78, 34.06,      99656, 0,-5471786.00,30.271,14, 76 ,80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 16.89%, 23.69%,  0.00%,  3.90%, 37.63%, 17.89%, 23556.10, 1527.55, 1478.78, 32705.65 , 0, 249, 93.23, 87, 168, 130.64, 63, 193, 127.53, 0.00%, 69.06%,0.00%, 18.63%, 12.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.91%,0.00%, 31.87%, 20.23%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 542.0, 18.0, 86.0, 3.0, 2157.0, 5.329, 229
