Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
39, b-SLICE,   37, 34.05,      49944, 0,3.85,29.741,16, 36 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.74%, 13.09%,  0.00%,  2.44%, 63.84%, 11.89%, 20471.48, 1389.03, 1466.26, 23959.91 , 0, 251, 97.78, 81, 168, 131.65, 72, 192, 127.55, 0.00%, 87.99%,0.00%, 6.90%, 5.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.25%,0.00%, 31.76%, 15.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 533.0, 13.0, 67.0, 1.0, 1921.0, 4.557, 140
40, b-SLICE,   39, 33.83,      49472, 0,-5694095.00,29.741,15, 38 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.81%, 13.95%,  0.00%,  2.26%, 63.02%, 12.96%, 20444.17, 1372.19, 1437.63, 23761.72 , 1, 248, 97.78, 83, 168, 131.67, 68, 194, 127.56, 0.00%, 89.02%,0.00%, 7.13%, 3.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.18%,0.00%, 27.98%, 19.84%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 532.0, 6.0, 59.0, 1.0, 1914.0, 5.597, 289
41, P-SLICE,   44, 32.78,     206704, 0,-5727136.00,28.000,11, 40 , -, 1.27%,  2.15%,  4.62%, 1.63%,  1.99%,  6.57%, 0.00%,  9.50%, 30.92%,  0.00%,  4.12%, 21.43%, 15.82%, 23190.24, 1416.97, 1400.66, 41401.17 , 2, 249, 97.72, 82, 168, 131.57, 68, 194, 127.68, 20.64%, 55.01%,0.00%, 13.47%, 10.94%, 0.00%, 0.00%, 0.00%, 0.00%, 16.72%, 32.74%,0.00%, 24.83%, 25.91%, 0.00%, 0.00%, 0.00%, 0.00%, 514.0, 1.0, 24.0, 0.0, 137.0, 0.0, 856.0, 9.124, 653
42, B-SLICE,   42, 33.28,      86080, 0,-5756969.00,30.271,14, 40 ,44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.94%, 19.34%,  0.00%,  2.29%, 50.49%, 15.94%, 22178.64, 1412.20, 1466.96, 29223.71 , 0, 249, 97.65, 80, 168, 131.60, 66, 192, 127.56, 0.00%, 80.85%,0.00%, 11.60%, 7.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.51%,0.00%, 28.12%, 23.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 548.0, 19.0, 95.0, 0.0, 1918.0, 4.734, 214
43, b-SLICE,   41, 33.71,      51232, 0,3.68,29.741,16, 40 ,42 44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.45%, 13.15%,  0.00%,  2.19%, 62.20%, 13.01%, 20775.12, 1361.17, 1446.77, 24353.54 , 0, 247, 97.78, 81, 168, 131.68, 70, 194, 127.58, 0.00%, 86.80%,0.00%, 8.11%, 5.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.61%,0.00%, 28.56%, 17.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 547.0, 20.0, 105.0, 2.0, 1932.0, 4.988, 498
44, b-SLICE,   43, 33.44,      53384, 0,-5695746.00,29.741,15, 42 ,44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.73%, 13.81%,  0.00%,  1.84%, 60.29%, 14.33%, 20309.27, 1355.17, 1420.84, 23979.70 , 0, 246, 97.83, 84, 168, 131.65, 69, 195, 127.69, 0.00%, 86.13%,0.00%, 7.67%, 6.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.08%,0.00%, 25.55%, 20.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 549.0, 14.0, 74.0, 1.0, 1925.0, 4.865, 201
45, P-SLICE,   48, 32.62,     213840, 0,-5805493.00,28.000,11, 44 , -, 1.45%,  2.52%,  3.81%, 1.99%,  1.47%,  7.51%, 0.00%,  9.38%, 30.64%,  0.00%,  5.11%, 20.26%, 15.86%, 23517.47, 1386.42, 1419.60, 41124.33 , 2, 252, 97.66, 83, 167, 131.41, 69, 197, 127.71, 20.80%, 54.15%,0.00%, 14.08%, 10.98%, 0.00%, 0.00%, 0.00%, 0.00%, 17.54%, 33.51%,0.00%, 24.27%, 24.71%, 0.00%, 0.00%, 0.00%, 0.00%, 529.0, 0.0, 19.0, 0.0, 120.0, 0.0, 1116.0, 9.614, 668
46, B-SLICE,   46, 33.22,      88056, 0,-5795971.00,30.271,14, 44 ,48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.08%, 18.89%,  0.00%,  3.03%, 51.05%, 14.95%, 22503.36, 1406.82, 1491.54, 29624.81 , 1, 249, 97.54, 80, 168, 131.44, 67, 198, 127.65, 0.00%, 80.94%,0.00%, 11.28%, 7.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.76%,0.00%, 32.49%, 18.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 536.0, 10.0, 80.0, 0.0, 1918.0, 5.538, 401
47, b-SLICE,   45, 33.71,      53152, 0,3.62,29.741,16, 44 ,46 48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.47%, 13.35%,  0.00%,  2.66%, 62.37%, 12.15%, 21082.49, 1372.37, 1475.03, 25023.97 , 0, 250, 97.70, 83, 168, 131.54, 68, 196, 127.71, 0.00%, 86.85%,0.00%, 8.02%, 5.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.59%,0.00%, 29.67%, 17.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 533.0, 12.0, 72.0, 0.0, 1931.0, 4.837, 267
48, b-SLICE,   47, 33.56,      53712, 0,-5737541.00,29.741,15, 46 ,48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.67%, 13.50%,  0.00%,  2.36%, 62.71%, 12.77%, 20511.52, 1329.51, 1444.05, 24264.22 , 2, 252, 97.72, 85, 168, 131.50, 76, 195, 127.75, 0.00%, 87.85%,0.00%, 7.18%, 4.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.85%,0.00%, 29.67%, 17.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 533.0, 6.0, 60.0, 0.0, 1925.0, 5.475, 319
49, P-SLICE,   52, 32.52,     212480, 0,-5815317.00,28.000,11, 48 , -, 1.61%,  3.02%,  3.85%, 1.91%,  2.30%,  6.40%, 0.00%, 11.08%, 30.43%,  0.00%,  4.57%, 19.62%, 15.21%, 23821.73, 1418.10, 1406.84, 41696.60 , 0, 247, 97.64, 82, 168, 131.24, 77, 195, 127.82, 21.68%, 50.10%,0.00%, 14.68%, 13.65%, 0.00%, 0.00%, 0.00%, 0.00%, 17.42%, 32.53%,0.00%, 24.58%, 25.47%, 0.00%, 0.00%, 0.00%, 0.00%, 516.0, 0.0, 24.0, 0.0, 144.0, 0.0, 1118.0, 8.699, 754
50, B-SLICE,   50, 33.22,     102992, 0,-5926643.00,30.271,14, 48 ,52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.33%, 20.68%,  0.00%,  2.75%, 45.65%, 16.59%, 23754.76, 1455.75, 1552.56, 33078.41 , 0, 251, 97.44, 78, 167, 131.16, 69, 197, 127.71, 0.00%, 76.07%,0.00%, 13.15%, 10.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.32%,0.00%, 28.11%, 23.58%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 529.0, 19.0, 88.0, 1.0, 2161.0, 4.603, 243
51, b-SLICE,   49, 33.51,      56680, 0,3.64,29.741,16, 48 ,50 52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.22%, 15.13%,  0.00%,  2.55%, 63.80%, 10.30%, 21112.71, 1330.64, 1478.85, 25540.27 , 0, 248, 97.72, 84, 168, 131.41, 74, 196, 127.75, 0.00%, 88.61%,0.00%, 7.12%, 4.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.81%,0.00%, 33.86%, 20.34%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 529.0, 18.0, 70.0, 2.0, 2173.0, 4.251, 283
52, b-SLICE,   51, 33.94,      53672, 0,-5812814.00,29.741,15, 50 ,52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.51%, 14.86%,  0.00%,  2.13%, 61.61%, 12.90%, 21288.43, 1373.99, 1467.08, 25110.74 , 1, 249, 97.65, 83, 168, 131.26, 70, 196, 127.82, 0.00%, 87.88%,0.00%, 6.37%, 5.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.29%,0.00%, 30.19%, 19.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 529.0, 12.0, 66.0, 0.0, 2167.0, 4.854, 208
53, P-SLICE,   56, 32.87,     223000, 0,-5794309.00,28.000,11, 52 , -, 0.98%,  1.67%,  3.08%, 1.59%,  2.20%,  7.30%, 0.00%,  9.13%, 31.21%,  0.00%,  4.77%, 22.48%, 15.59%, 23659.35, 1404.41, 1394.61, 45893.64 , 0, 251, 97.69, 81, 168, 131.26, 72, 193, 127.77, 15.37%, 60.21%,0.00%, 13.74%, 10.74%, 0.00%, 0.00%, 0.00%, 0.00%, 17.73%, 32.48%,0.00%, 25.20%, 24.60%, 0.00%, 0.00%, 0.00%, 0.00%, 510.0, 0.0, 18.0, 0.0, 121.0, 0.0, 1098.0, 10.109, 724
54, B-SLICE,   54, 33.16,     106400, 0,-5898625.00,30.271,14, 52 ,56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.29%, 22.45%,  0.00%,  3.48%, 46.26%, 14.53%, 23507.31, 1420.21, 1522.67, 33948.26 , 1, 247, 97.49, 79, 168, 131.18, 69, 195, 127.75, 0.00%, 77.68%,0.00%, 13.96%, 8.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.51%,0.00%, 34.93%, 20.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 524.0, 8.0, 88.0, 0.0, 2152.0, 6.600, 285
55, b-SLICE,   53, 33.37,      56656, 0,3.63,29.741,16, 52 ,54 56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.81%, 15.24%,  0.00%,  2.42%, 60.75%, 11.77%, 21245.27, 1361.31, 1447.99, 25233.16 , 0, 248, 97.67, 81, 168, 131.26, 77, 194, 127.83, 0.00%, 86.07%,0.00%, 8.68%, 5.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.24%,0.00%, 33.82%, 17.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 524.0, 8.0, 68.0, 0.0, 2165.0, 5.666, 253
56, b-SLICE,   55, 33.70,      70760, 0,-5805364.00,29.741,15, 54 ,56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.10%, 18.32%,  0.00%,  2.73%, 54.01%, 13.84%, 21647.05, 1355.95, 1429.40, 27040.55 , 1, 248, 97.66, 79, 168, 131.26, 68, 194, 127.82, 0.00%, 82.96%,0.00%, 10.22%, 6.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.49%,0.00%, 35.03%, 17.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 524.0, 2.0, 63.0, 0.0, 2158.0, 6.115, 350
57, P-SLICE,   60, 32.86,     199016, 0,-5815268.00,28.000,11, 56 , -, 1.07%,  1.76%,  2.92%, 1.89%,  1.58%,  6.77%, 0.00%,  8.70%, 30.01%,  0.00%,  4.74%, 25.20%, 15.35%, 23980.07, 1451.41, 1400.52, 41954.98 , 0, 248, 97.70, 81, 168, 131.15, 70, 194, 127.78, 14.53%, 63.53%,0.00%, 11.87%, 10.08%, 0.00%, 0.00%, 0.00%, 0.00%, 16.99%, 33.30%,0.00%, 23.04%, 26.71%, 0.00%, 0.00%, 0.00%, 0.00%, 506.0, 0.0, 18.0, 0.0, 113.0, 0.0, 1087.0, 9.744, 777
58, B-SLICE,   58, 33.52,      90984, 0,-5799334.00,30.271,14, 56 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.76%, 19.81%,  0.00%,  3.09%, 47.25%, 16.09%, 23021.76, 1446.83, 1469.19, 30826.23 , 0, 255, 97.52, 82, 168, 131.17, 74, 196, 127.67, 0.00%, 77.42%,0.00%, 11.68%, 10.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.19%,0.00%, 31.38%, 19.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 540.0, 9.0, 92.0, 0.0, 2143.0, 6.140, 353
59, b-SLICE,   57, 33.96,      53848, 0,3.90,29.741,16, 56 ,58 60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.51%, 14.58%,  0.00%,  2.50%, 62.69%, 11.73%, 21370.13, 1367.52, 1450.01, 25389.18 , 1, 250, 97.69, 82, 168, 131.28, 71, 193, 127.77, 0.00%, 87.99%,0.00%, 7.15%, 4.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.40%,0.00%, 32.66%, 17.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 539.0, 11.0, 60.0, 1.0, 2155.0, 4.460, 95
60, b-SLICE,   59, 33.93,      51888, 0,-5773300.00,29.741,15, 58 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.47%, 14.31%,  0.00%,  2.11%, 63.45%, 12.66%, 21224.65, 1389.22, 1427.61, 25054.21 , 0, 247, 97.71, 84, 168, 131.22, 69, 195, 127.76, 0.00%, 89.50%,0.00%, 5.78%, 4.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.80%,0.00%, 32.27%, 16.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 539.0, 5.0, 61.0, 1.0, 2150.0, 5.216, 207
61, P-SLICE,   64, 32.83,     215992, 0,-5828321.00,28.000,11, 60 , -, 1.53%,  2.37%,  4.00%, 1.88%,  1.63%,  6.73%, 0.00%,  9.18%, 31.70%,  0.00%,  4.62%, 19.44%, 16.92%, 23878.74, 1405.17, 1406.15, 43476.88 , 0, 250, 97.74, 83, 168, 130.99, 68, 196, 127.91, 21.63%, 53.24%,0.00%, 13.18%, 11.96%, 0.00%, 0.00%, 0.00%, 0.00%, 16.16%, 33.91%,0.00%, 24.61%, 25.41%, 0.00%, 0.00%, 0.00%, 0.00%, 523.0, 0.0, 20.0, 0.0, 136.0, 0.0, 1100.0, 9.682, 629
62, B-SLICE,   62, 33.43,      92376, 0,-5863619.00,30.271,14, 60 ,64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.96%, 19.61%,  0.00%,  2.66%, 48.34%, 16.43%, 23167.09, 1451.96, 1489.25, 31840.76 , 0, 249, 97.63, 80, 168, 130.93, 66, 194, 127.81, 0.00%, 78.87%,0.00%, 13.19%, 7.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.32%,0.00%, 30.98%, 19.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 533.0, 15.0, 93.0, 1.0, 2143.0, 5.751, 204
63, b-SLICE,   61, 33.73,      56696, 0,3.69,29.741,16, 60 ,62 64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.34%, 16.78%,  0.00%,  2.15%, 58.02%, 12.71%, 21081.81, 1380.72, 1463.69, 24822.82 , 2, 249, 97.72, 82, 168, 131.05, 68, 194, 127.83, 0.00%, 84.86%,0.00%, 9.06%, 6.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.96%,0.00%, 31.96%, 21.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 4.0, 529.0, 15.0, 70.0, 2.0, 2154.0, 5.316, 198
64, b-SLICE,   63, 34.23,      53456, 0,-5813045.00,29.741,15, 62 ,64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.09%, 15.01%,  0.00%,  1.97%, 61.14%, 13.79%, 20989.45, 1379.34, 1428.45, 24559.95 , 2, 252, 97.75, 85, 168, 131.02, 76, 195, 127.91, 0.00%, 88.33%,0.00%, 7.18%, 4.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.20%,0.00%, 31.02%, 17.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 531.0, 12.0, 59.0, 1.0, 2148.0, 5.027, 317
65, P-SLICE,   68, 32.72,     225240, 0,-5844525.00,28.000,11, 64 , -, 1.20%,  1.98%,  4.12%, 1.92%,  1.92%,  6.90%, 0.00%,  9.00%, 31.63%,  0.00%,  4.53%, 20.96%, 15.84%, 24213.45, 1429.58, 1414.52, 45629.86 , 0, 248, 97.79, 84, 168, 130.92, 74, 196, 127.92, 19.61%, 56.25%,0.00%, 12.86%, 11.28%, 0.00%, 0.00%, 0.00%, 0.00%, 17.14%, 32.50%,0.00%, 24.27%, 26.18%, 0.00%, 0.00%, 0.00%, 0.00%, 514.0, 0.0, 17.0, 0.0, 132.0, 0.0, 1107.0, 9.901, 758
66, B-SLICE,   66, 33.07,      93280, 0,-5871466.00,30.271,14, 64 ,68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.04%, 19.64%,  0.00%,  3.02%, 49.26%, 16.04%, 23365.04, 1432.34, 1478.33, 31753.18 , 1, 249, 97.73, 80, 168, 130.88, 67, 198, 127.90, 0.00%, 80.42%,0.00%, 12.28%, 7.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.22%,0.00%, 31.14%, 19.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 537.0, 10.0, 104.0, 1.0, 2149.0, 5.560, 445
67, b-SLICE,   65, 33.77,      53792, 0,3.60,29.741,16, 64 ,66 68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.04%, 14.91%,  0.00%,  2.52%, 60.63%, 12.90%, 21532.73, 1360.88, 1439.08, 25489.46 , 2, 252, 97.79, 83, 167, 130.97, 69, 197, 127.95, 0.00%, 87.12%,0.00%, 8.15%, 4.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.85%,0.00%, 32.36%, 16.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 536.0, 17.0, 71.0, 3.0, 2163.0, 4.647, 549
68, b-SLICE,   67, 33.94,      54120, 0,-5806219.00,29.741,15, 66 ,68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.46%, 14.09%,  0.00%,  2.17%, 62.65%, 11.63%, 21385.08, 1358.18, 1418.64, 25563.29 , 1, 249, 97.87, 83, 168, 130.96, 70, 196, 127.96, 0.00%, 86.88%,0.00%, 7.60%, 5.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.47%,0.00%, 30.15%, 20.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 538.0, 12.0, 67.0, 0.0, 2155.0, 5.561, 181
69, P-SLICE,   72, 32.76,     198648, 0,-5814884.00,28.000,11, 68 , -, 1.33%,  1.90%,  3.26%, 1.46%,  1.33%,  6.43%, 0.00%,  7.46%, 30.21%,  0.00%,  4.93%, 23.94%, 17.76%, 23758.68, 1415.39, 1377.59, 42294.14 , 0, 248, 97.79, 81, 168, 130.99, 77, 195, 127.85, 17.16%, 63.21%,0.00%, 11.67%, 8.06%, 0.00%, 0.00%, 0.00%, 0.00%, 14.90%, 36.60%,0.00%, 25.26%, 23.50%, 0.00%, 0.00%, 0.00%, 0.00%, 520.0, 0.0, 17.0, 0.0, 120.0, 0.0, 1103.0, 9.980, 596
70, B-SLICE,   70, 33.40,      94560, 0,-5872815.00,30.271,14, 68 ,72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.16%, 20.78%,  0.00%,  3.16%, 48.47%, 15.43%, 23390.87, 1464.41, 1494.17, 31488.97 , 0, 251, 97.67, 78, 167, 130.85, 69, 197, 127.83, 0.00%, 79.92%,0.00%, 11.50%, 8.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.18%,0.00%, 30.86%, 21.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 278.0, 9.0, 82.0, 1.0, 1904.0, 5.711, 250
71, b-SLICE,   69, 34.25,      55872, 0,3.68,29.741,16, 68 ,70 72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.41%, 14.71%,  0.00%,  1.88%, 61.51%, 12.48%, 22007.23, 1395.16, 1476.25, 26240.31 , 0, 247, 97.79, 82, 168, 130.91, 77, 195, 127.92, 0.00%, 86.72%,0.00%, 8.54%, 4.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.40%,0.00%, 29.88%, 20.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 278.0, 13.0, 66.0, 1.0, 1916.0, 4.461, 118
72, b-SLICE,   71, 33.93,      54856, 0,-5821477.00,29.741,15, 70 ,72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.85%, 13.92%,  0.00%,  2.13%, 60.29%, 14.80%, 21497.51, 1391.08, 1414.52, 25384.35 , 0, 248, 97.76, 79, 168, 130.92, 68, 194, 127.83, 0.00%, 87.20%,0.00%, 7.14%, 5.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.89%,0.00%, 26.66%, 18.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 278.0, 8.0, 57.0, 0.0, 1910.0, 5.370, 167
73, P-SLICE,   76, 32.70,     256744, 0,-5789501.00,28.000,11, 72 , -, 1.48%,  3.07%,  4.86%, 2.29%,  2.25%,  8.07%, 0.00%, 12.15%, 35.16%,  0.00%,  3.50%, 15.08%, 12.09%, 24526.56, 1510.12, 1471.83, 45443.85 , 0, 250, 97.70, 82, 168, 130.86, 71, 198, 127.92, 25.68%, 41.17%,0.00%, 14.06%, 19.10%, 0.00%, 0.00%, 0.00%, 0.00%, 19.88%, 24.61%,0.00%, 23.90%, 31.60%, 0.00%, 0.00%, 0.00%, 0.00%, 260.0, 0.0, 37.0, 0.0, 202.0, 0.0, 862.0, 6.807, 377
74, B-SLICE,   74, 33.18,     123744, 0,-5939629.00,30.271,14, 72 ,76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.97%, 25.12%,  0.00%,  4.25%, 37.15%, 17.51%, 25851.74, 1626.72, 1639.43, 36225.66 , 1, 247, 97.41, 79, 168, 130.77, 69, 200, 127.86, 0.00%, 69.93%,0.00%, 14.86%, 15.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.39%,0.00%, 29.06%, 24.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 166.0, 30.0, 101.0, 5.0, 1531.0, 5.488, 247
75, b-SLICE,   73, 33.12,      62512, 0,3.77,29.741,16, 72 ,74 76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.72%, 16.69%,  0.00%,  2.69%, 56.96%, 12.93%, 21696.57, 1364.45, 1428.42, 25945.58 , 0, 251, 97.66, 81, 168, 130.93, 72, 193, 127.79, 0.00%, 84.15%,0.00%, 9.50%, 6.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.26%,0.00%, 28.35%, 23.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 10.0, 157.0, 21.0, 73.0, 5.0, 1542.0, 4.505, 503
76, b-SLICE,   75, 33.98,      49136, 0,-5806467.00,29.741,15, 74 ,76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.46%, 14.01%,  0.00%,  1.93%, 61.75%, 13.86%, 22084.44, 1487.92, 1500.86, 25355.94 , 0, 247, 97.68, 81, 168, 130.87, 69, 197, 127.91, 0.00%, 87.93%,0.00%, 6.53%, 5.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.99%,0.00%, 29.05%, 17.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 4.0, 162.0, 21.0, 55.0, 10.0, 1536.0, 6.179, 223
77, P-SLICE,   80, 32.86,     226840, 0,-5855054.00,28.000,11, 76 , -, 0.73%,  1.51%,  3.15%, 1.80%,  1.56%,  8.23%, 0.00%,  7.16%, 30.78%,  0.00%,  5.72%, 23.64%, 15.72%, 24717.74, 1471.02, 1453.63, 45710.90 , 2, 249, 97.81, 82, 168, 130.77, 65, 201, 127.97, 14.90%, 65.28%,0.00%, 12.87%, 6.94%, 0.00%, 0.00%, 0.00%, 0.00%, 18.11%, 33.68%,0.00%, 27.03%, 21.30%, 0.00%, 0.00%, 0.00%, 0.00%, 136.0, 0.0, 17.0, 1.0, 115.0, 0.0, 479.0, 9.393, 633
78, B-SLICE,   78, 33.34,     110808, 0,-5922189.00,30.271,14, 76 ,80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.47%, 25.24%,  0.00%,  3.46%, 42.82%, 15.01%, 24084.46, 1503.54, 1541.78, 33899.19 , 0, 255, 97.65, 82, 168, 130.77, 74, 200, 127.88, 0.00%, 76.11%,0.00%, 15.34%, 8.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.25%,0.00%, 34.72%, 23.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 544.0, 10.0, 88.0, 0.0, 1543.0, 6.401, 423
