Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
10, b-SLICE,    9, 36.00,       1144, 0,-1612940.00,30.271,26, 8 5 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.11%,  0.00%,  0.00%,  0.00%,  0.00%, 33.55%, 61.53%,  3.61%,  1.20%, 12696.37, 1047.31, 3618.58, 12696.37 , 19, 253, 117.77, 76, 150, 130.97, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.67%,0.00%, 8.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 46.0, 0.0, 63.0, 0.0, 363.0, 4.911, 36
11, P-SLICE,   15, 31.71,       5968, 0,-1606384.00,28.000,21, 10 8 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.18%,  0.54%, 0.00%,  0.36%,  0.18%,  0.27%,  4.67%,  0.00%,  0.00%,  0.00%,  0.00%, 25.07%, 57.50%,  6.56%,  4.67%, 12675.86, 1051.11, 3559.86, 13579.51 , 18, 253, 117.79, 76, 149, 130.97, 90, 180, 129.23, 0.00%, 98.59%,0.00%, 0.00%, 1.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.84%,0.00%, 0.00%, 0.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.05%,0.00%, 2.63%, 1.32%, 0.00%, 0.00%, 0.00%, 0.00%, 7.14%, 46.43%,0.00%, 32.14%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 37.0, 0.0, 34.0, 0.0, 332.0, 4.649, 44
12, B-SLICE,   13, 34.88,       1288, 0,-1605273.00,30.271,24, 10 8 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.22%,  0.33%,  0.00%,  0.00%,  0.00%,  0.00%, 34.54%, 58.64%,  3.96%,  2.31%, 12898.27, 1050.43, 3567.39, 12920.84 , 18, 253, 117.79, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.74%,0.00%, 2.63%, 2.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 8.33%, 4.17%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 0.0, 32.0, 1.0, 35.0, 0.0, 353.0, 5.362, 37
13, b-SLICE,   11, 36.00,        968, 0,5.20,30.271,27, 10 8 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.16%,  0.00%,  0.00%,  0.00%,  0.47%,  0.00%,  0.00%, 61.95%, 33.65%,  3.77%,  0.00%, 12681.99, 1057.66, 3543.82, 12681.99 , 18, 253, 117.81, 76, 149, 130.97, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.54%,0.00%, 0.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 7.0, 28.0, 0.0, 376.0, 3.507, 0
14, b-SLICE,   12, 35.95,        992, 0,-1603553.00,30.271,27, 10 8 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.16%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 61.37%, 33.64%,  4.21%,  0.62%, 12923.90, 1053.47, 3555.01, 12950.70 , 19, 253, 117.80, 76, 150, 130.97, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.54%,0.00%, 0.00%, 0.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 0.0, 34.0, 0.0, 375.0, 7.522, 71
15, b-SLICE,   14, 36.00,       1032, 0,-1605273.00,30.271,26, 13 10 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 35.47%, 59.91%,  3.27%,  1.35%, 12822.97, 1050.77, 3566.53, 12822.97 , 18, 253, 117.79, 76, 150, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 0.0, 34.0, 1.0, 374.0, 4.362, 30
16, P-SLICE,   20, 31.45,       6928, 0,-1609059.00,28.000,21, 15 13 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.09%, 0.37%,  0.18%,  1.37%, 0.00%,  0.37%,  0.37%,  0.55%,  5.31%,  0.00%,  0.46%,  0.18%,  0.27%, 27.29%, 50.55%,  7.33%,  5.31%, 12762.08, 1053.64, 3601.12, 13859.86 , 19, 253, 117.79, 76, 149, 130.96, 90, 179, 129.23, 0.00%, 98.68%,0.00%, 0.33%, 0.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.29%,0.00%, 0.18%, 0.53%, 0.00%, 0.00%, 0.00%, 0.00%, 1.12%, 92.13%,0.00%, 3.37%, 3.37%, 0.00%, 0.00%, 0.00%, 0.00%, 15.00%, 43.57%,0.00%, 27.86%, 13.57%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 27.0, 0.0, 32.0, 0.0, 329.0, 4.727, 17
17, B-SLICE,   18, 34.86,       1408, 0,-1609418.00,30.271,24, 15 13 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.12%,  0.23%,  0.69%,  0.00%,  0.35%,  0.12%,  0.46%, 37.49%, 56.06%,  3.81%,  0.69%, 13006.67, 1053.04, 3622.73, 13050.68 , 19, 253, 117.79, 76, 149, 130.96, 90, 180, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.80%,0.00%, 0.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.44%,0.00%, 5.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.50%,0.00%, 18.75%, 18.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 28.0, 7.0, 34.0, 0.0, 351.0, 3.842, 7
18, b-SLICE,   16, 35.91,       1024, 0,5.20,30.271,27, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.46%,  0.15%,  0.00%,  0.46%,  0.31%,  0.00%, 60.65%, 33.49%,  4.01%,  0.46%, 12932.30, 1052.77, 3611.55, 12944.35 , 19, 253, 117.80, 76, 149, 130.96, 90, 180, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 90.32%,0.00%, 6.45%, 3.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 28.0, 8.0, 30.0, 0.0, 378.0, 2.809, 9
19, b-SLICE,   17, 35.85,       1128, 0,-1608810.00,30.271,27, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.31%,  0.15%,  0.15%,  0.00%,  0.00%,  0.00%,  0.00%, 60.65%, 33.80%,  3.86%,  1.08%, 13063.85, 1052.00, 3617.58, 13094.70 , 19, 253, 117.79, 76, 149, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.10%,0.00%, 0.45%, 0.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.15%,0.00%, 3.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 25.0, 0.0, 38.0, 0.0, 376.0, 3.796, 13
20, b-SLICE,   19, 36.00,       1008, 0,-1609059.00,30.271,26, 18 15 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 38.53%, 57.80%,  3.19%,  0.47%, 12880.90, 1052.83, 3620.35, 12880.90 , 19, 253, 117.79, 76, 149, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.21%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 0.0, 34.0, 0.0, 370.0, 6.689, 28
21, P-SLICE,   25, 30.87,       8344, 0,-1608822.00,28.000,21, 20 18 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.19%,  0.19%,  1.88%, 0.00%,  1.13%,  0.94%,  0.38%,  4.98%,  0.00%,  0.09%,  0.19%,  0.38%, 27.61%, 50.33%,  7.32%,  4.41%, 12704.24, 1045.82, 3621.78, 13983.36 , 19, 253, 117.80, 76, 149, 130.96, 90, 179, 129.23, 0.00%, 96.08%,0.00%, 0.65%, 3.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.17%,0.00%, 0.55%, 1.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.24%,0.00%, 2.38%, 2.38%, 0.00%, 0.00%, 0.00%, 0.00%, 18.75%, 39.84%,0.00%, 21.88%, 19.53%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 0.0, 34.0, 0.0, 215.0, 5.180, 67
22, B-SLICE,   23, 34.82,       1552, 0,-1607610.00,30.271,24, 20 18 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.24%,  0.48%,  0.84%,  0.00%,  0.36%,  0.00%,  0.24%, 40.07%, 54.99%,  1.93%,  0.84%, 13008.48, 1048.33, 3627.48, 13131.64 , 19, 253, 117.79, 76, 149, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.57%,0.00%, 0.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 80.00%,0.00%, 20.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.25%,0.00%, 25.00%, 18.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 7.0, 48.0, 0.0, 353.0, 3.347, 19
23, b-SLICE,   21, 35.96,        872, 0,5.26,30.271,27, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  0.00%,  0.17%,  0.00%,  0.00%,  0.00%,  0.00%, 66.50%, 30.36%,  2.48%,  0.50%, 12967.71, 1046.77, 3635.78, 12975.93 , 19, 253, 117.79, 76, 149, 130.96, 90, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 40.0, 22.0, 52.0, 0.0, 391.0, 3.031, 18
