Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
10, b-SLICE,    9, 34.17,       2256, 0,-1629943.00,29.600,26, 8 5 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.28%,  0.64%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 63.48%, 30.78%,  3.83%,  0.00%, 26016.18, 1671.15, 6143.08, 26052.00 , 19, 253, 117.66, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.02%,0.00%, 0.50%, 3.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 85.71%,0.00%, 3.57%, 10.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 34.0, 0.0, 36.0, 1.0, 375.0, 3.842, 12
11, P-SLICE,   15, 31.26,      14520, 0,-1630623.00,28.000,21, 10 8 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.12%,  0.00%,  0.85%, 1.47%,  0.12%,  4.40%, 0.00%,  0.49%,  1.22%,  1.59%, 10.01%,  0.00%,  0.12%,  0.24%,  1.22%, 46.76%, 26.86%,  2.69%,  1.83%, 26439.99, 1686.14, 6177.41, 30157.81 , 18, 253, 117.66, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 98.97%,0.00%, 0.00%, 1.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.67%,0.00%, 0.87%, 3.46%, 0.00%, 0.00%, 0.00%, 0.00%, 17.78%, 53.33%,0.00%, 17.78%, 11.11%, 0.00%, 0.00%, 0.00%, 0.00%, 31.41%, 16.03%,0.00%, 39.10%, 13.46%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 0.0, 32.0, 0.0, 349.0, 4.320, 56
12, B-SLICE,   13, 33.58,       7840, 0,-1631919.00,30.271,24, 10 8 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.78%,  1.44%,  1.96%, 11.50%,  0.00%,  0.13%,  0.52%,  2.09%, 50.72%, 25.23%,  3.53%,  2.09%, 26276.28, 1671.49, 6180.74, 26831.68 , 18, 253, 117.66, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 98.48%,0.00%, 0.51%, 1.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.63%,0.00%, 1.95%, 3.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 67.39%,0.00%, 21.74%, 10.87%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 26.67%,0.00%, 45.83%, 27.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 2.0, 0.0, 38.0, 4.0, 38.0, 0.0, 375.0, 4.651, 30
13, b-SLICE,   11, 33.34,       8000, 0,4.95,29.600,27, 10 8 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.13%,  0.26%,  1.98%, 10.85%,  0.00%,  0.26%,  1.06%,  1.19%, 52.51%, 24.34%,  3.57%,  3.84%, 26176.78, 1671.48, 6184.90, 27177.27 , 18, 253, 117.66, 76, 149, 130.97, 90, 179, 129.23, 0.00%, 99.75%,0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.94%,0.00%, 1.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 70.00%,0.00%, 24.00%, 6.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 31.67%,0.00%, 52.50%, 15.83%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 0.0, 42.0, 0.0, 397.0, 3.849, 71
14, b-SLICE,   12, 33.40,       8064, 0,-1631366.00,29.600,27, 10 8 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.13%,  0.40%,  2.77%, 12.12%,  0.00%,  0.00%,  0.66%,  0.53%, 52.31%, 24.24%,  3.69%,  3.16%, 26206.78, 1677.16, 6177.98, 27027.45 , 18, 253, 117.66, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 99.75%,0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.40%,0.00%, 0.53%, 1.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.11%,0.00%, 25.93%, 12.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 23.33%,0.00%, 50.00%, 26.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 35.0, 0.0, 38.0, 0.0, 399.0, 3.940, 58
15, b-SLICE,   14, 33.78,       3264, 0,-1630623.00,29.600,26, 13 10 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  1.89%,  0.16%,  0.94%,  0.00%,  0.16%,  0.00%,  0.00%, 62.42%, 29.56%,  3.77%,  0.94%, 26240.97, 1659.93, 6194.29, 26309.36 , 18, 253, 117.66, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 99.75%,0.00%, 0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.03%,0.00%, 0.50%, 5.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.00%,0.00%, 4.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 25.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 48.0, 0.0, 72.0, 0.0, 406.0, 4.922, 128
16, P-SLICE,   20, 31.70,      15232, 0,-1632655.00,28.000,21, 15 13 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.70%,  0.12%,  0.82%, 1.28%,  0.82%,  4.78%, 0.00%,  0.70%,  0.58%,  0.58%, 11.89%,  0.00%,  0.00%,  0.23%,  1.28%, 44.64%, 24.94%,  3.38%,  3.26%, 26449.17, 1666.66, 6220.14, 30114.50 , 19, 253, 117.67, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 98.46%,0.00%, 0.26%, 1.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.72%,0.00%, 0.00%, 2.28%, 0.00%, 0.00%, 0.00%, 0.00%, 28.00%, 62.00%,0.00%, 8.00%, 2.00%, 0.00%, 0.00%, 0.00%, 0.00%, 29.50%, 19.50%,0.00%, 43.50%, 7.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 39.0, 0.0, 45.0, 0.0, 350.0, 3.816, 36
17, B-SLICE,   18, 32.94,       9512, 0,-1633772.00,30.271,24, 15 13 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.38%,  0.51%,  2.66%, 14.83%,  0.00%,  0.38%,  0.00%,  1.39%, 49.94%, 23.19%,  3.68%,  3.04%, 26328.89, 1664.89, 6206.43, 27261.64 , 19, 253, 117.67, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 99.24%,0.00%, 0.00%, 0.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.89%,0.00%, 0.53%, 1.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 58.00%,0.00%, 32.00%, 10.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 23.03%,0.00%, 62.50%, 14.47%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 36.0, 15.0, 33.0, 0.0, 375.0, 2.571, 4
18, b-SLICE,   16, 33.78,       7472, 0,5.01,29.600,27, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.65%,  0.78%,  4.05%,  9.80%,  0.00%,  0.00%,  0.13%,  0.78%, 51.24%, 23.79%,  4.71%,  4.05%, 26211.34, 1660.64, 6200.04, 26810.18 , 18, 253, 117.65, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 98.74%,0.00%, 0.25%, 1.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.81%,0.00%, 1.60%, 1.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.41%,0.00%, 27.94%, 17.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 33.04%,0.00%, 45.54%, 21.43%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 0.0, 38.0, 13.0, 33.0, 3.0, 409.0, 2.616, 62
19, b-SLICE,   17, 33.74,       6808, 0,-1631290.00,29.600,27, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.39%,  0.26%,  3.12%, 10.94%,  0.00%,  0.13%,  0.39%,  0.26%, 51.43%, 23.70%,  4.43%,  4.95%, 26290.44, 1656.86, 6203.81, 26729.32 , 18, 253, 117.66, 76, 150, 130.98, 89, 179, 129.23, 0.00%, 99.25%,0.00%, 0.00%, 0.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.92%,0.00%, 0.00%, 1.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.66%,0.00%, 26.23%, 13.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 32.26%,0.00%, 48.39%, 19.35%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 47.0, 0.0, 68.0, 0.0, 415.0, 5.616, 63
20, b-SLICE,   19, 33.78,       5696, 0,-1632747.00,29.600,26, 18 15 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.26%,  0.66%,  1.85%, 10.19%,  0.00%,  0.40%,  0.53%,  2.38%, 52.25%, 24.47%,  3.70%,  3.31%, 26297.08, 1659.13, 6222.75, 26708.75 , 19, 253, 117.67, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 99.50%,0.00%, 0.00%, 0.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.41%,0.00%, 1.04%, 1.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 69.57%,0.00%, 23.91%, 6.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 35.83%,0.00%, 37.50%, 26.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 40.0, 0.0, 50.0, 0.0, 405.0, 3.609, 34
21, P-SLICE,   25, 31.82,      12976, 0,-1629109.00,28.000,21, 20 18 , -, 0.00%,  0.00%,  0.00%, 0.12%,  0.00%,  0.24%, 0.24%,  0.24%,  0.49%, 1.59%,  1.10%,  2.93%, 0.00%,  0.37%,  0.73%,  1.10%, 11.36%,  0.00%,  0.00%,  0.12%,  1.22%, 47.13%, 26.25%,  2.44%,  2.32%, 26406.51, 1660.32, 6235.91, 28926.59 , 19, 253, 117.66, 76, 150, 130.98, 89, 180, 129.23, 0.00%, 99.23%,0.00%, 0.26%, 0.51%, 0.00%, 0.00%, 0.00%, 0.00%, 1.34%, 95.98%,0.00%, 0.45%, 2.23%, 0.00%, 0.00%, 0.00%, 0.00%, 21.05%, 55.26%,0.00%, 13.16%, 10.53%, 0.00%, 0.00%, 0.00%, 0.00%, 27.38%, 17.26%,0.00%, 39.29%, 16.07%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 37.0, 0.0, 45.0, 0.0, 345.0, 3.351, 29
22, B-SLICE,   23, 33.40,       8544, 0,-1630398.00,30.271,24, 20 18 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.13%,  0.51%,  2.41%, 13.31%,  0.00%,  0.13%,  0.00%,  1.27%, 50.19%, 23.45%,  3.93%,  4.69%, 26326.12, 1658.96, 6226.25, 27347.86 , 19, 253, 117.66, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 99.75%,0.00%, 0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.89%,0.00%, 0.00%, 2.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.00%,0.00%, 30.00%, 8.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 30.92%,0.00%, 51.32%, 17.76%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 15.0, 32.0, 2.0, 380.0, 2.904, 18
23, b-SLICE,   21, 33.87,       3376, 0,59.64,29.600,27, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.09%,  2.02%,  1.86%,  0.31%,  0.00%,  0.00%,  0.00%,  0.00%, 60.78%, 27.75%,  5.27%,  0.93%, 26293.47, 1659.32, 6224.00, 26374.32 , 19, 253, 117.67, 76, 150, 130.97, 89, 179, 129.23, 0.00%, 98.24%,0.00%, 0.00%, 1.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.23%,0.00%, 1.04%, 5.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 73.91%,0.00%, 2.17%, 23.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%,0.00%, 12.50%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 24.0, 0.0, 29.0, 0.0, 416.0, 5.191, 132
