Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
20, b-SLICE,   19, 34.48,       4664, 0,-1634981.00,29.600,26, 18 15 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.54%,  1.08%,  3.37%,  6.34%,  0.00%,  0.00%,  0.40%,  1.75%, 53.85%, 21.19%,  4.99%,  6.48%, 27496.79, 1871.72, 6677.54, 27705.45 , 20, 252, 117.49, 76, 150, 131.01, 90, 179, 129.19, 0.00%, 99.00%,0.00%, 0.50%, 0.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.15%,0.00%, 3.03%, 1.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.54%,0.00%, 32.31%, 6.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.48%,0.00%, 27.78%, 15.74%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 0.0, 50.0, 1.0, 392.0, 3.536, 30
21, P-SLICE,   25, 32.55,      10800, 0,-1630028.00,28.000,21, 20 18 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.11%,  0.34%, 0.23%,  0.11%,  1.13%, 0.34%,  0.45%,  3.73%, 0.00%,  1.36%,  1.13%,  3.05%,  8.81%,  0.00%,  0.34%,  0.34%,  0.23%, 42.26%, 23.39%,  4.07%,  8.59%, 27377.19, 1894.21, 6622.24, 29276.55 , 20, 252, 117.57, 76, 149, 131.00, 91, 179, 129.21, 0.00%, 96.89%,0.00%, 0.78%, 2.33%, 0.00%, 0.00%, 0.00%, 0.00%, 1.79%, 93.75%,0.00%, 0.45%, 4.02%, 0.00%, 0.00%, 0.00%, 0.00%, 16.46%, 49.37%,0.00%, 26.58%, 7.59%, 0.00%, 0.00%, 0.00%, 0.00%, 20.41%, 39.80%,0.00%, 25.51%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 0.0, 35.0, 0.0, 41.0, 0.0, 329.0, 5.344, 43
22, B-SLICE,   23, 34.58,       5616, 0,-1629037.00,30.271,24, 20 18 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.77%,  1.67%,  2.96%,  8.88%,  0.00%,  0.00%,  0.00%,  0.00%, 50.58%, 21.36%,  5.66%,  8.11%, 27247.99, 1884.68, 6608.20, 27565.54 , 18, 252, 117.56, 76, 149, 131.00, 91, 179, 129.21, 0.00%, 98.50%,0.00%, 0.25%, 1.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.74%,0.00%, 2.79%, 4.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 65.67%,0.00%, 23.88%, 10.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.73%,0.00%, 31.06%, 21.21%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 1.0, 41.0, 0.0, 363.0, 3.758, 82
23, b-SLICE,   21, 34.51,       4728, 0,5.10,29.600,27, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.41%,  1.37%,  2.74%,  7.54%,  0.00%,  0.41%,  0.69%,  2.47%, 55.28%, 19.34%,  4.94%,  4.80%, 27086.08, 1882.38, 6585.13, 27296.03 , 19, 252, 117.55, 76, 149, 131.00, 90, 179, 129.21, 0.00%, 99.26%,0.00%, 0.00%, 0.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.51%,0.00%, 4.55%, 1.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 67.21%,0.00%, 22.95%, 9.84%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.07%,0.00%, 37.96%, 12.96%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 27.0, 8.0, 37.0, 0.0, 401.0, 3.164, 35
24, b-SLICE,   22, 34.70,       4256, 0,-1626256.00,29.600,27, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.10%,  2.89%,  6.89%,  0.00%,  0.96%,  0.41%,  1.79%, 55.79%, 19.70%,  5.37%,  5.10%, 27184.64, 1881.05, 6614.80, 27360.51 , 19, 252, 117.55, 76, 149, 131.00, 91, 179, 129.21, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.94%,0.00%, 3.80%, 1.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 20.63%, 12.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 38.00%, 12.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 27.0, 0.0, 38.0, 0.0, 400.0, 4.796, 64
25, b-SLICE,   24, 34.91,       1200, 0,-1629037.00,29.600,26, 23 20 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.34%,  1.01%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 68.34%, 25.96%,  3.52%,  0.67%, 27227.42, 1884.53, 6620.17, 27235.09 , 18, 252, 117.56, 76, 149, 131.00, 91, 179, 129.21, 0.00%, 99.75%,0.00%, 0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.73%,0.00%, 0.64%, 0.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 77.78%,0.00%, 11.11%, 11.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 0.0, 33.0, 1.0, 393.0, 5.169, 49
26, P-SLICE,   30, 32.52,       9112, 0,-1631916.00,28.000,21, 25 23 , -, 0.00%,  0.00%,  0.00%, 0.12%,  0.00%,  0.36%, 0.12%,  0.36%,  0.36%, 0.48%,  0.84%,  3.48%, 0.00%,  0.96%,  1.56%,  1.92%,  8.87%,  0.00%,  0.24%,  0.24%,  1.08%, 45.80%, 23.38%,  4.44%,  5.40%, 27629.23, 1889.60, 6660.32, 29205.55 , 18, 253, 117.62, 76, 149, 130.99, 90, 179, 129.21, 0.00%, 97.95%,0.00%, 0.26%, 1.79%, 0.00%, 0.00%, 0.00%, 0.00%, 1.87%, 92.06%,0.00%, 1.40%, 4.67%, 0.00%, 0.00%, 0.00%, 0.00%, 11.29%, 62.90%,0.00%, 20.97%, 4.84%, 0.00%, 0.00%, 0.00%, 0.00%, 23.81%, 32.14%,0.00%, 32.14%, 11.90%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 43.0, 0.0, 38.0, 0.0, 230.0, 4.607, 70
27, B-SLICE,   28, 34.42,       4600, 0,-1632097.00,30.271,24, 25 23 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.07%,  0.80%,  3.07%,  7.20%,  0.00%,  0.00%,  0.00%,  0.00%, 52.40%, 22.13%,  6.13%,  7.20%, 27440.23, 1882.60, 6642.21, 27668.83 , 18, 253, 117.61, 76, 149, 130.99, 91, 179, 129.21, 0.00%, 98.00%,0.00%, 0.00%, 2.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.51%,0.00%, 1.16%, 2.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 18.84%, 14.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 33.33%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 42.0, 8.0, 40.0, 0.0, 261.0, 3.382, 35
28, b-SLICE,   26, 34.58,       4448, 0,5.12,29.600,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.57%,  0.71%,  3.12%,  7.09%,  0.00%,  0.00%,  0.71%,  0.43%, 57.16%, 20.71%,  5.11%,  4.40%, 27294.11, 1879.79, 6650.10, 27534.72 , 20, 253, 117.58, 76, 149, 131.00, 90, 179, 129.21, 0.00%, 99.01%,0.00%, 0.00%, 0.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.69%,0.00%, 2.65%, 0.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 65.08%,0.00%, 28.57%, 6.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.48%,0.00%, 44.05%, 15.48%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 41.0, 6.0, 28.0, 0.0, 301.0, 3.742, 14
29, b-SLICE,   27, 34.55,       4808, 0,-1631606.00,29.600,27, 25 23 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.55%,  1.37%,  2.73%,  9.97%,  0.00%,  0.14%,  0.41%,  0.68%, 55.05%, 19.13%,  4.23%,  5.74%, 27335.56, 1880.36, 6645.69, 27553.60 , 18, 253, 117.60, 76, 149, 130.99, 90, 179, 129.21, 0.00%, 99.02%,0.00%, 0.00%, 0.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.38%,0.00%, 3.97%, 2.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.96%,0.00%, 24.07%, 12.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.17%,0.00%, 43.33%, 17.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 29.0, 0.0, 34.0, 0.0, 294.0, 5.362, 63
30, b-SLICE,   29, 34.86,       1952, 0,-1631916.00,29.600,26, 28 25 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.49%,  1.14%,  0.98%,  0.33%,  0.00%,  0.00%,  0.00%,  0.00%, 66.18%, 25.00%,  3.59%,  2.29%, 27450.05, 1881.08, 6662.90, 27518.86 , 18, 253, 117.62, 76, 149, 130.99, 90, 179, 129.21, 0.00%, 99.26%,0.00%, 0.25%, 0.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.62%,0.00%, 3.12%, 1.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 78.57%,0.00%, 7.14%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 35.0, 0.0, 55.0, 1.0, 273.0, 3.418, 42
31, P-SLICE,   35, 32.44,       9056, 0,-1631825.00,28.000,21, 30 28 , -, 0.00%,  0.00%,  0.00%, 0.12%,  0.00%,  0.36%, 0.24%,  0.00%,  0.24%, 1.09%,  0.12%,  2.55%, 0.00%,  0.85%,  1.70%,  2.79%,  8.24%,  0.00%,  0.61%,  0.36%,  0.48%, 46.30%, 23.64%,  4.36%,  5.94%, 27670.01, 1890.17, 6661.19, 29284.38 , 15, 253, 117.68, 76, 150, 130.98, 90, 179, 129.22, 0.00%, 98.20%,0.00%, 0.52%, 1.29%, 0.00%, 0.00%, 0.00%, 0.00%, 1.83%, 91.74%,0.00%, 2.29%, 4.13%, 0.00%, 0.00%, 0.00%, 0.00%, 6.06%, 59.09%,0.00%, 22.73%, 12.12%, 0.00%, 0.00%, 0.00%, 0.00%, 20.39%, 34.87%,0.00%, 34.21%, 10.53%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 25.0, 0.0, 38.0, 0.0, 223.0, 3.160, 31
32, B-SLICE,   33, 34.57,       5208, 0,-1630378.00,30.271,24, 30 28 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.80%,  1.47%,  2.80%,  8.80%,  0.00%,  0.00%,  0.27%,  0.53%, 52.80%, 20.93%,  6.00%,  5.60%, 27408.34, 1879.53, 6667.79, 27783.52 , 18, 252, 117.66, 76, 149, 130.98, 91, 179, 129.22, 0.00%, 98.51%,0.00%, 0.50%, 1.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.45%,0.00%, 2.98%, 3.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 69.12%,0.00%, 19.12%, 11.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.07%,0.00%, 32.14%, 26.79%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 44.0, 7.0, 51.0, 0.0, 270.0, 3.802, 44
33, b-SLICE,   31, 34.57,       3984, 0,5.16,29.600,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.14%,  1.98%,  2.26%,  5.93%,  0.00%,  0.99%,  1.13%,  0.56%, 57.20%, 19.21%,  4.10%,  6.50%, 27370.11, 1878.55, 6667.60, 27557.64 , 14, 253, 117.63, 76, 149, 130.99, 90, 179, 129.22, 0.00%, 99.75%,0.00%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.08%,0.00%, 6.37%, 2.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 69.81%,0.00%, 18.87%, 11.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.35%,0.00%, 29.35%, 16.30%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 3.0, 47.0, 33.0, 36.0, 16.0, 300.0, 1.822, 8
34, b-SLICE,   32, 34.24,       4128, 0,-1630837.00,29.600,27, 30 28 ,33 35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.56%,  0.98%,  3.08%,  4.62%,  0.00%,  0.00%,  0.00%,  0.00%, 56.30%, 20.45%,  6.86%,  7.14%, 27393.28, 1878.89, 6679.58, 27565.98 , 19, 252, 117.64, 76, 149, 130.99, 91, 179, 129.22, 0.00%, 99.01%,0.00%, 0.00%, 0.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.42%,0.00%, 1.31%, 3.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 69.01%,0.00%, 25.35%, 5.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.71%,0.00%, 22.62%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 43.0, 29.0, 42.0, 14.0, 299.0, 2.111, 10
35, b-SLICE,   34, 34.33,       3400, 0,-1631924.00,29.600,26, 33 30 ,35 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.91%,  1.36%,  1.82%,  3.03%,  0.00%,  0.45%,  0.00%,  0.00%, 60.91%, 21.36%,  5.30%,  4.85%, 27452.01, 1877.36, 6684.76, 27599.73 , 15, 253, 117.66, 76, 150, 130.98, 90, 179, 129.22, 0.00%, 98.53%,0.00%, 0.00%, 1.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.12%,0.00%, 4.58%, 1.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 74.47%,0.00%, 17.02%, 8.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.54%,0.00%, 26.92%, 11.54%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 43.0, 21.0, 36.0, 6.0, 283.0, 2.987, 5
36, P-SLICE,   40, 31.64,      12544, 0,-1639872.00,28.000,21, 35 33 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.19%, 0.00%,  0.11%,  0.22%, 0.22%,  0.65%,  2.16%, 0.00%,  4.42%,  5.93%,  2.59%, 11.22%,  0.00%,  1.62%,  0.65%,  1.29%, 36.57%, 17.69%,  5.72%,  7.77%, 28700.38, 1904.91, 6823.67, 30143.72 , 17, 252, 118.69, 75, 149, 131.00, 90, 179, 129.24, 0.00%, 89.45%,0.00%, 4.75%, 6.07%, 0.00%, 0.00%, 0.00%, 0.00%, 4.49%, 73.06%,0.00%, 5.31%, 17.14%, 0.00%, 0.00%, 0.00%, 0.00%, 3.49%, 68.60%,0.00%, 8.14%, 19.77%, 0.00%, 0.00%, 0.00%, 0.00%, 12.96%, 38.89%,0.00%, 33.80%, 14.35%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 12.0, 16.0, 1.0, 60.0, 12.0, 229.0, 5.133, 87
37, B-SLICE,   38, 34.33,       4800, 0,-1641673.00,30.271,24, 35 33 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.26%,  1.39%,  3.35%,  4.46%,  0.00%,  0.42%,  0.42%,  0.84%, 54.67%, 22.59%,  5.30%,  5.30%, 28366.18, 1895.71, 6842.33, 28741.32 , 16, 253, 118.68, 75, 150, 131.00, 90, 179, 129.24, 0.00%, 97.75%,0.00%, 1.00%, 1.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.29%,0.00%, 0.57%, 5.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 63.08%,0.00%, 27.69%, 9.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.89%,0.00%, 32.89%, 9.21%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 6.0, 20.0, 9.0, 35.0, 0.0, 269.0, 3.440, 19
38, b-SLICE,   36, 34.57,       2368, 0,59.61,29.600,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.14%,  1.96%,  0.16%,  0.33%,  0.00%,  0.00%,  0.00%,  0.00%, 65.52%, 24.18%,  4.41%,  2.29%, 27413.42, 1882.97, 6680.14, 27473.15 , 16, 253, 117.68, 76, 149, 130.98, 90, 179, 129.22, 0.00%, 98.28%,0.00%, 0.49%, 1.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.50%,0.00%, 0.62%, 6.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.43%,0.00%, 0.00%, 3.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 6.0, 24.0, 10.0, 30.0, 1.0, 298.0, 2.429, 0
39, b-SLICE,   37, 34.40,       3672, 0,-1629236.00,29.600,27, 35 33 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.22%,  2.14%,  2.14%,  2.60%,  0.00%,  0.46%,  0.31%,  0.00%, 60.86%, 22.32%,  3.82%,  4.13%, 27493.46, 1877.59, 6692.91, 27642.54 , 18, 253, 117.69, 75, 149, 130.98, 90, 179, 129.22, 0.00%, 98.03%,0.00%, 0.99%, 0.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.41%,0.00%, 4.29%, 4.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 65.85%,0.00%, 29.27%, 4.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.36%,0.00%, 18.18%, 20.45%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 32.0, 8.0, 37.0, 0.0, 295.0, 2.427, 4
40, b-SLICE,   39, 34.71,       2952, 0,-1641519.00,29.600,26, 38 35 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.09%,  1.71%,  2.48%,  0.00%,  1.24%,  1.09%,  0.00%, 63.41%, 20.78%,  5.12%,  3.10%, 28231.72, 1896.70, 6841.30, 28364.39 , 17, 252, 118.68, 75, 149, 131.00, 90, 179, 129.24, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.30%,0.00%, 3.36%, 1.34%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 78.43%,0.00%, 13.73%, 7.84%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.56%,0.00%, 22.22%, 22.22%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 30.0, 0.0, 41.0, 2.0, 287.0, 3.911, 16
41, P-SLICE,   45, 32.11,       8496, 0,-1639746.00,28.000,21, 40 38 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.42%, 0.14%,  0.00%,  0.14%, 0.42%,  0.42%,  1.39%, 0.00%,  1.81%,  1.81%,  3.61%,  6.53%,  0.00%,  0.83%,  0.42%,  0.56%, 55.28%, 15.69%,  3.19%,  7.36%, 28454.39, 1892.26, 6817.74, 29744.19 , 19, 253, 118.73, 75, 149, 131.00, 90, 180, 129.24, 0.00%, 96.81%,0.00%, 0.00%, 3.19%, 0.00%, 0.00%, 0.00%, 0.00%, 2.22%, 88.15%,0.00%, 4.44%, 5.19%, 0.00%, 0.00%, 0.00%, 0.00%, 3.70%, 48.15%,0.00%, 25.93%, 22.22%, 0.00%, 0.00%, 0.00%, 0.00%, 13.33%, 47.50%,0.00%, 25.83%, 13.33%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 0.0, 39.0, 0.0, 223.0, 5.158, 53
42, B-SLICE,   43, 34.43,       4024, 0,-1640802.00,30.271,24, 40 38 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.76%,  0.91%,  2.28%,  6.54%,  0.00%,  0.61%,  0.61%,  0.46%, 63.17%, 14.31%,  3.35%,  7.00%, 28297.28, 1895.70, 6840.04, 28662.14 , 17, 252, 118.71, 75, 149, 131.00, 90, 180, 129.24, 0.00%, 98.81%,0.00%, 0.24%, 0.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.23%,0.00%, 2.88%, 2.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 63.41%,0.00%, 21.95%, 14.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.26%,0.00%, 30.43%, 16.30%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 35.0, 6.0, 56.0, 0.0, 255.0, 4.322, 43
43, b-SLICE,   41, 34.59,       3360, 0,5.25,29.600,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  1.69%,  1.69%,  4.40%,  0.00%,  0.85%,  0.17%,  0.17%, 72.08%, 11.34%,  2.54%,  4.91%, 28246.21, 1897.28, 6838.80, 28413.57 , 18, 252, 118.70, 75, 149, 131.00, 90, 179, 129.24, 0.00%, 99.77%,0.00%, 0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.80%,0.00%, 7.32%, 4.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.54%,0.00%, 30.77%, 7.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.57%,0.00%, 28.57%, 17.86%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 33.0, 27.0, 34.0, 6.0, 291.0, 1.920, 0
44, b-SLICE,   42, 34.59,       3144, 0,-1641250.00,29.600,27, 40 38 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.34%,  1.52%,  1.52%,  4.40%,  0.00%,  0.85%,  0.17%,  0.51%, 72.08%, 10.83%,  2.54%,  5.25%, 28248.81, 1897.31, 6837.84, 28402.51 , 17, 252, 118.70, 75, 149, 131.00, 90, 179, 129.24, 0.00%, 99.53%,0.00%, 0.00%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 88.46%,0.00%, 7.69%, 3.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.00%,0.00%, 32.00%, 4.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.67%,0.00%, 33.33%, 10.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 19.0, 34.0, 6.0, 292.0, 3.127, 9
