Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
291, P-SLICE,  294, 32.14,     176008, 0,-4137492.00,28.000,11, 290 , -, 2.28%,  4.70%,  5.19%, 0.72%,  1.02%,  2.66%, 0.00%,  6.57%, 26.94%,  0.00%,  1.64%, 39.95%,  8.33%, 11644.82, 752.88, 859.12, 30403.17 , 0, 255, 95.89, 84, 171, 138.46, 90, 204, 118.61, 20.80%, 68.09%,0.00%, 4.46%, 6.77%, 0.00%, 0.00%, 0.00%, 0.00%, 10.64%, 24.13%,0.00%, 22.15%, 43.07%, 0.00%, 0.00%, 0.00%, 0.00%, 6.0, 0.0, 18.0, 0.0, 80.0, 0.0, 86.0, 8.783, 716
292, B-SLICE,  292, 34.00,      46672, 0,-4125092.00,30.271,14, 290 ,294 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.60%,  7.26%,  0.00%,  0.67%, 79.03%,  4.44%, 12381.72, 770.66, 876.71, 18536.39 , 0, 255, 95.88, 84, 171, 138.42, 89, 203, 118.57, 0.00%, 90.23%,0.00%, 4.50%, 5.34%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.30%,0.00%, 25.27%, 33.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 24.0, 6.0, 53.0, 0.0, 107.0, 6.172, 445
293, b-SLICE,  291, 36.00,      17072, 0,4.07,30.271,16, 290 ,292 294 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.93%,  3.18%,  0.00%,  0.14%, 92.22%,  1.53%, 12049.62, 744.43, 897.30, 14633.92 , 0, 255, 95.97, 83, 171, 138.44, 91, 204, 118.60, 0.00%, 96.95%,0.00%, 0.79%, 2.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 34.56%,0.00%, 27.94%, 37.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 21.0, 6.0, 47.0, 1.0, 118.0, 6.800, 241
294, b-SLICE,  293, 36.00,      16552, 0,-4104202.00,30.271,15, 292 ,294 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.78%,  2.57%,  0.00%,  0.39%, 91.36%,  1.89%, 12056.84, 740.78, 864.28, 13992.13 , 0, 255, 95.94, 81, 171, 138.47, 91, 206, 118.62, 0.00%, 96.04%,0.00%, 1.36%, 2.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.06%,0.00%, 26.47%, 26.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 20.0, 0.0, 41.0, 0.0, 112.0, 7.818, 246
295, P-SLICE,  298, 32.02,     179216, 0,-4103902.00,28.000,11, 294 , -, 2.81%,  5.22%,  7.18%, 0.88%,  1.18%,  2.56%, 0.00%,  6.15%, 29.11%,  0.00%,  2.08%, 35.72%,  7.08%, 11524.34, 758.28, 854.00, 30118.39 , 0, 255, 95.62, 84, 171, 138.48, 91, 205, 118.59, 26.68%, 62.52%,0.00%, 5.29%, 5.51%, 0.00%, 0.00%, 0.00%, 0.00%, 10.79%, 21.41%,0.00%, 24.99%, 42.87%, 0.00%, 0.00%, 0.00%, 0.00%, 4.0, 0.0, 15.0, 0.0, 98.0, 0.0, 79.0, 8.736, 682
296, B-SLICE,  296, 34.00,      53816, 0,-4139604.00,30.271,14, 294 ,298 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.38%,  9.44%,  0.00%,  1.62%, 72.02%,  5.54%, 12893.77, 772.39, 880.99, 19352.87 , 0, 255, 95.66, 80, 171, 138.45, 89, 204, 118.58, 0.00%, 86.44%,0.00%, 7.17%, 6.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.16%,0.00%, 33.01%, 23.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 27.0, 9.0, 60.0, 0.0, 113.0, 5.719, 340
297, b-SLICE,  295, 36.00,      22112, 0,4.13,30.271,16, 294 ,296 298 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.66%,  4.00%,  0.00%,  0.60%, 88.19%,  2.56%, 12673.16, 737.73, 869.19, 15861.48 , 0, 255, 95.86, 85, 171, 138.48, 91, 205, 118.63, 0.00%, 94.99%,0.00%, 2.88%, 2.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.12%,0.00%, 32.84%, 23.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 27.0, 11.0, 48.0, 0.0, 127.0, 5.523, 164
298, b-SLICE,  297, 36.00,      14736, 0,-4119925.00,30.271,15, 296 ,298 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.16%,  2.48%,  0.00%,  0.25%, 92.82%,  1.29%, 11872.92, 743.34, 892.52, 13595.93 , 0, 255, 95.69, 81, 171, 138.49, 90, 206, 118.61, 0.00%, 96.73%,0.00%, 0.90%, 2.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.39%,0.00%, 25.89%, 35.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 27.0, 5.0, 44.0, 0.0, 119.0, 8.164, 82
299, P-SLICE,  302, 32.04,     168000, 0,-4132885.00,28.000,11, 298 , -, 2.63%,  4.57%,  6.26%, 1.11%,  0.91%,  1.74%, 0.00%,  6.97%, 28.31%,  0.00%,  1.62%, 37.15%,  8.74%, 11525.62, 748.29, 851.31, 27670.73 , 0, 255, 95.53, 82, 171, 138.49, 91, 205, 118.57, 23.47%, 64.46%,0.00%, 4.54%, 7.62%, 0.00%, 0.00%, 0.00%, 0.00%, 8.87%, 24.42%,0.00%, 23.53%, 43.24%, 0.00%, 0.00%, 0.00%, 0.00%, 10.0, 0.0, 17.0, 0.0, 72.0, 0.0, 83.0, 9.152, 773
300, B-SLICE,  300, 34.00,      45616, 0,-4142465.00,30.271,14, 298 ,302 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.84%,  7.21%,  0.00%,  1.17%, 76.94%,  4.84%, 12310.17, 777.41, 887.37, 17966.34 , 0, 255, 95.54, 81, 171, 138.44, 91, 204, 118.53, 0.00%, 88.74%,0.00%, 5.28%, 6.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.45%,0.00%, 28.28%, 26.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 25.0, 5.0, 62.0, 0.0, 112.0, 7.170, 516
301, b-SLICE,  299, 36.00,      15424, 0,4.07,30.271,16, 298 ,300 302 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.80%,  2.73%,  0.00%,  0.36%, 93.18%,  0.93%, 11589.64, 746.51, 856.13, 13472.97 , 0, 255, 95.64, 84, 171, 138.49, 89, 205, 118.58, 0.00%, 97.28%,0.00%, 0.83%, 2.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 32.14%,0.00%, 24.11%, 43.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 24.0, 5.0, 42.0, 0.0, 125.0, 7.804, 256
302, b-SLICE,  301, 36.00,      16104, 0,-4134241.00,30.271,15, 300 ,302 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.39%,  2.79%,  0.00%,  0.21%, 91.89%,  1.71%, 12096.43, 742.94, 894.60, 14070.02 , 0, 255, 95.56, 83, 171, 138.49, 90, 204, 118.57, 0.00%, 96.53%,0.00%, 1.10%, 2.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.91%,0.00%, 19.70%, 39.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 25.0, 0.0, 54.0, 0.0, 120.0, 9.564, 887
303, P-SLICE,  306, 32.06,     171024, 0,-4154317.00,28.000,11, 302 , -, 2.51%,  4.58%,  5.89%, 0.69%,  0.59%,  1.97%, 0.00%,  7.22%, 27.65%,  0.00%,  1.79%, 38.63%,  8.47%, 11721.67, 736.31, 856.60, 29238.32 , 0, 255, 95.46, 83, 171, 138.56, 91, 204, 118.57, 22.11%, 65.63%,0.00%, 5.63%, 6.67%, 0.00%, 0.00%, 0.00%, 0.00%, 7.90%, 24.95%,0.00%, 23.90%, 43.31%, 0.00%, 0.00%, 0.00%, 0.00%, 7.0, 0.0, 18.0, 0.0, 92.0, 0.0, 84.0, 9.000, 851
304, B-SLICE,  304, 34.00,      46512, 0,-4159586.00,30.271,14, 302 ,306 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.79%,  7.27%,  0.00%,  1.16%, 76.39%,  5.38%, 12397.69, 756.40, 887.17, 18239.07 , 0, 255, 95.50, 83, 171, 138.48, 91, 205, 118.54, 0.00%, 88.80%,0.00%, 5.35%, 6.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.36%,0.00%, 25.00%, 27.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 24.0, 7.0, 50.0, 0.0, 113.0, 6.770, 365
305, b-SLICE,  303, 36.00,      15712, 0,4.03,30.271,16, 302 ,304 306 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.05%,  2.47%,  0.00%,  0.18%, 92.65%,  1.65%, 11666.34, 731.37, 872.65, 13612.41 , 0, 255, 95.56, 83, 171, 138.52, 91, 205, 118.59, 0.00%, 96.83%,0.00%, 0.98%, 2.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.50%,0.00%, 20.00%, 37.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 24.0, 4.0, 52.0, 0.0, 127.0, 8.309, 359
306, b-SLICE,  305, 36.00,      15816, 0,-4146993.00,30.271,15, 304 ,306 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.43%,  2.09%,  0.00%,  0.25%, 93.11%,  1.12%, 12035.84, 732.81, 894.85, 13800.45 , 0, 253, 95.51, 83, 171, 138.54, 91, 205, 118.58, 0.00%, 96.56%,0.00%, 1.13%, 2.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.58%,0.00%, 29.17%, 31.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 25.0, 0.0, 40.0, 0.0, 119.0, 9.652, 391
307, P-SLICE,  310, 32.11,     179856, 0,-4216374.00,28.000,11, 306 , -, 2.03%,  4.26%,  6.37%, 0.83%,  0.39%,  1.82%, 0.00%,  7.38%, 27.85%,  0.00%,  1.17%, 40.17%,  7.74%, 11986.00, 742.88, 877.18, 31797.51 , 0, 255, 95.44, 83, 171, 138.56, 91, 204, 118.55, 21.08%, 66.67%,0.00%, 4.76%, 7.53%, 0.00%, 0.00%, 0.00%, 0.00%, 7.64%, 22.40%,0.00%, 22.86%, 47.16%, 0.00%, 0.00%, 0.00%, 0.00%, 6.0, 0.0, 19.0, 0.0, 84.0, 0.0, 85.0, 8.485, 800
308, B-SLICE,  308, 34.00,      51312, 0,-4216335.00,30.271,14, 306 ,310 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.27%,  8.58%,  0.00%,  1.02%, 75.74%,  5.39%, 12877.84, 753.48, 911.69, 19408.59 , 0, 255, 95.41, 82, 171, 138.54, 91, 203, 118.55, 0.00%, 89.16%,0.00%, 5.85%, 5.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.76%,0.00%, 28.29%, 28.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 22.0, 6.0, 48.0, 0.0, 115.0, 6.320, 591
309, b-SLICE,  307, 36.00,      15664, 0,3.86,30.271,16, 306 ,308 310 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.65%,  2.69%,  0.00%,  0.00%, 93.05%,  1.61%, 11952.37, 727.04, 863.90, 14110.63 , 0, 255, 95.49, 82, 171, 138.58, 91, 203, 118.59, 0.00%, 97.29%,0.00%, 0.87%, 1.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 37.50%,0.00%, 26.67%, 35.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 21.0, 4.0, 46.0, 0.0, 128.0, 8.029, 444
310, b-SLICE,  309, 36.00,      18904, 0,-4219026.00,30.271,15, 308 ,310 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.80%,  3.09%,  0.00%,  0.57%, 90.66%,  1.88%, 12463.66, 734.55, 934.12, 15134.21 , 0, 255, 95.43, 81, 171, 138.57, 91, 206, 118.57, 0.00%, 96.14%,0.00%, 1.51%, 2.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.23%,0.00%, 29.49%, 26.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 23.0, 0.0, 52.0, 0.0, 123.0, 9.612, 420
311, P-SLICE,  314, 32.16,     180968, 0,-4235410.00,28.000,11, 310 , -, 2.68%,  4.87%,  6.85%, 0.94%,  0.68%,  2.79%, 0.00%,  7.48%, 25.51%,  0.00%,  1.25%, 38.60%,  8.34%, 12190.66, 749.99, 899.80, 31567.42 , 0, 255, 95.50, 85, 171, 138.59, 91, 205, 118.54, 23.95%, 63.71%,0.00%, 4.55%, 7.88%, 0.00%, 0.00%, 0.00%, 0.00%, 11.16%, 24.31%,0.00%, 21.66%, 43.00%, 0.00%, 0.00%, 0.00%, 0.00%, 3.0, 0.0, 19.0, 0.0, 96.0, 0.0, 83.0, 8.907, 739
312, B-SLICE,  312, 34.00,      53112, 0,-4237462.00,30.271,14, 310 ,314 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.46%,  9.46%,  0.00%,  1.08%, 75.08%,  4.91%, 12940.13, 775.62, 917.20, 19701.72 , 0, 255, 95.36, 84, 171, 138.50, 89, 203, 118.50, 0.00%, 88.82%,0.00%, 5.28%, 5.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.85%,0.00%, 31.21%, 30.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 22.0, 6.0, 59.0, 0.0, 109.0, 7.067, 501
313, b-SLICE,  311, 36.00,      18552, 0,4.00,30.271,16, 310 ,312 314 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.42%,  3.38%,  0.00%,  0.21%, 91.32%,  1.67%, 12420.82, 736.79, 891.73, 15048.27 , 0, 255, 95.48, 84, 171, 138.56, 90, 204, 118.56, 0.00%, 96.45%,0.00%, 0.94%, 2.68%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 35.81%,0.00%, 27.70%, 36.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 19.0, 5.0, 48.0, 0.0, 122.0, 6.702, 397
314, b-SLICE,  313, 36.00,      16600, 0,-4204410.00,30.271,15, 312 ,314 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.86%,  3.21%,  0.00%,  0.29%, 92.29%,  1.36%, 12441.27, 739.74, 917.46, 14533.94 , 0, 255, 95.46, 81, 171, 138.55, 90, 206, 118.56, 0.00%, 97.27%,0.00%, 1.10%, 1.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 33.82%,0.00%, 36.03%, 30.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 21.0, 0.0, 42.0, 0.0, 116.0, 7.801, 331
315, P-SLICE,  318, 32.25,     164024, 0,-4118847.00,28.000,11, 314 , -, 2.37%,  4.50%,  7.05%, 0.77%,  0.88%,  2.52%, 0.00%,  5.95%, 26.20%,  0.00%,  1.96%, 39.46%,  8.34%, 11457.57, 731.70, 840.55, 28338.09 , 0, 255, 95.80, 84, 171, 138.58, 89, 205, 118.56, 23.57%, 66.36%,0.00%, 4.05%, 6.01%, 0.00%, 0.00%, 0.00%, 0.00%, 10.27%, 25.36%,0.00%, 21.50%, 42.99%, 0.00%, 0.00%, 0.00%, 0.00%, 3.0, 0.0, 17.0, 0.0, 93.0, 0.0, 79.0, 8.173, 867
316, B-SLICE,  316, 34.00,      46136, 0,-4165622.00,30.271,14, 314 ,318 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.64%,  6.94%,  0.00%,  0.83%, 78.14%,  5.44%, 12552.97, 760.21, 872.52, 18599.11 , 0, 255, 95.62, 80, 171, 138.56, 89, 204, 118.52, 0.00%, 90.04%,0.00%, 4.55%, 5.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.47%,0.00%, 28.79%, 23.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 25.0, 10.0, 61.0, 1.0, 107.0, 5.902, 558
317, b-SLICE,  315, 36.00,      15840, 0,4.05,30.271,16, 314 ,316 318 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.35%,  3.07%,  0.00%,  0.46%, 91.79%,  1.32%, 12420.71, 736.07, 902.83, 14285.40 , 0, 255, 95.63, 84, 171, 138.60, 91, 205, 118.56, 0.00%, 96.49%,0.00%, 1.43%, 2.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 36.76%,0.00%, 30.88%, 32.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 21.0, 7.0, 42.0, 0.0, 120.0, 4.427, 64
318, b-SLICE,  317, 36.00,      17168, 0,-4117389.00,30.271,15, 316 ,318 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.04%,  3.16%,  0.00%,  0.50%, 90.28%,  2.02%, 12349.85, 737.92, 874.17, 14551.42 , 0, 255, 95.70, 83, 171, 138.57, 90, 204, 118.53, 0.00%, 95.76%,0.00%, 1.51%, 2.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.38%,0.00%, 28.12%, 27.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 23.0, 2.0, 41.0, 0.0, 113.0, 7.297, 191
319, P-SLICE,  322, 32.00,     201184, 0,-4070434.00,28.000,11, 318 , -, 3.44%,  5.48%,  7.49%, 0.80%,  0.70%,  3.51%, 0.00%,  6.52%, 30.55%,  0.00%,  1.97%, 33.36%,  6.20%, 11905.43, 811.79, 873.85, 32252.66 , 0, 255, 96.17, 83, 171, 138.58, 91, 205, 118.62, 29.22%, 59.16%,0.00%, 4.75%, 6.87%, 0.00%, 0.00%, 0.00%, 0.00%, 11.45%, 18.68%,0.00%, 24.89%, 44.99%, 0.00%, 0.00%, 0.00%, 0.00%, 6.0, 0.0, 16.0, 0.0, 103.0, 0.0, 80.0, 8.208, 707
320, B-SLICE,  320, 34.00,      58296, 0,-4119384.00,30.271,14, 318 ,322 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.99%, 10.77%,  0.00%,  1.68%, 69.74%,  6.81%, 14065.26, 877.05, 944.50, 21498.81 , 0, 255, 96.00, 81, 171, 138.58, 91, 204, 118.60, 0.00%, 86.39%,0.00%, 6.72%, 6.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.30%,0.00%, 31.40%, 24.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 25.0, 11.0, 56.0, 0.0, 105.0, 5.788, 346
321, b-SLICE,  319, 36.00,      22392, 0,4.03,30.271,16, 318 ,320 322 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.54%,  4.68%,  0.00%,  1.27%, 85.96%,  3.54%, 13201.74, 717.07, 866.72, 16009.69 , 0, 255, 95.90, 82, 171, 138.55, 91, 205, 118.56, 0.00%, 94.97%,0.00%, 3.20%, 1.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.72%,0.00%, 33.33%, 15.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 22.0, 9.0, 42.0, 0.0, 119.0, 4.753, 227
322, b-SLICE,  321, 36.00,      16752, 0,-4091512.00,30.271,15, 320 ,322 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.96%,  3.70%,  0.00%,  0.35%, 90.43%,  2.57%, 12325.27, 816.91, 931.02, 14922.35 , 0, 253, 96.13, 83, 171, 138.60, 91, 205, 118.63, 0.00%, 96.96%,0.00%, 1.14%, 2.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.62%,0.00%, 23.66%, 32.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 24.0, 4.0, 44.0, 0.0, 112.0, 6.867, 171
323, P-SLICE,  326, 32.06,     175472, 0,-4096057.00,28.000,11, 322 , -, 2.53%,  4.04%,  5.01%, 0.61%,  0.54%,  1.82%, 0.00%,  6.86%, 28.58%,  0.00%,  1.66%, 40.32%,  8.03%, 11711.57, 782.70, 853.21, 28623.43 , 0, 255, 96.13, 82, 171, 138.55, 91, 203, 118.61, 19.79%, 68.52%,0.00%, 4.25%, 7.49%, 0.00%, 0.00%, 0.00%, 0.00%, 7.20%, 23.51%,0.00%, 24.57%, 44.73%, 0.00%, 0.00%, 0.00%, 0.00%, 6.0, 0.0, 17.0, 0.0, 94.0, 0.0, 81.0, 8.549, 618
324, B-SLICE,  324, 34.00,      47552, 0,-4102438.00,30.271,14, 322 ,326 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.91%,  8.01%,  0.00%,  0.76%, 77.40%,  4.92%, 12606.76, 825.72, 904.69, 18593.10 , 0, 255, 96.09, 83, 171, 138.50, 91, 205, 118.56, 0.00%, 89.73%,0.00%, 4.83%, 5.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.50%,0.00%, 29.13%, 29.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 23.0, 8.0, 57.0, 0.0, 103.0, 5.469, 518
325, b-SLICE,  323, 36.00,      16032, 0,3.94,30.271,16, 322 ,324 326 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.47%,  2.58%,  0.00%,  0.25%, 91.95%,  1.75%, 11886.32, 786.66, 878.12, 13638.94 , 0, 255, 96.20, 83, 171, 138.58, 91, 204, 118.63, 0.00%, 96.41%,0.00%, 1.25%, 2.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.75%,0.00%, 19.53%, 36.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 20.0, 7.0, 41.0, 2.0, 116.0, 6.496, 195
326, b-SLICE,  325, 36.00,      15840, 0,-4097968.00,30.271,15, 324 ,326 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.36%,  2.79%,  0.00%,  0.39%, 91.93%,  1.54%, 12035.93, 783.00, 902.50, 13888.84 , 0, 255, 96.21, 81, 171, 138.55, 91, 206, 118.61, 0.00%, 96.45%,0.00%, 0.94%, 2.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.91%,0.00%, 19.70%, 39.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 21.0, 1.0, 31.0, 0.0, 110.0, 7.647, 429
327, P-SLICE,  330, 32.07,     169384, 0,-4094659.00,28.000,11, 326 , -, 2.98%,  5.34%,  7.04%, 0.69%,  0.85%,  2.36%, 0.00%,  6.65%, 27.02%,  0.00%,  1.67%, 37.11%,  8.29%, 11724.50, 763.98, 849.57, 28849.67 , 0, 255, 96.16, 84, 171, 138.55, 90, 204, 118.62, 26.06%, 62.66%,0.00%, 4.66%, 6.62%, 0.00%, 0.00%, 0.00%, 0.00%, 9.57%, 24.42%,0.00%, 23.47%, 42.73%, 0.00%, 0.00%, 0.00%, 0.00%, 4.0, 0.0, 17.0, 0.0, 99.0, 0.0, 79.0, 8.420, 719
328, B-SLICE,  328, 34.00,      49024, 0,-4126732.00,30.271,14, 326 ,330 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.82%,  8.86%,  0.00%,  1.05%, 75.43%,  4.84%, 13028.98, 795.38, 894.01, 18538.12 , 0, 255, 96.07, 82, 171, 138.52, 91, 203, 118.58, 0.00%, 88.60%,0.00%, 6.11%, 5.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.96%,0.00%, 31.03%, 29.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 23.0, 9.0, 57.0, 1.0, 105.0, 6.150, 376
329, b-SLICE,  327, 36.00,      15976, 0,4.04,30.271,16, 326 ,328 330 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.16%,  3.33%,  0.00%,  0.28%, 91.17%,  2.06%, 12003.38, 766.84, 874.39, 13807.74 , 0, 255, 96.17, 83, 171, 138.56, 91, 204, 118.63, 0.00%, 96.71%,0.00%, 0.68%, 2.68%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.25%,0.00%, 18.75%, 40.00%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 21.0, 8.0, 42.0, 1.0, 119.0, 4.827, 84
330, b-SLICE,  329, 36.00,      17208, 0,-4111005.00,30.271,15, 328 ,330 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.25%,  3.67%,  0.00%,  0.42%, 90.54%,  2.12%, 12724.17, 760.09, 911.14, 14708.21 , 0, 255, 96.13, 81, 171, 138.55, 90, 206, 118.62, 0.00%, 96.52%,0.00%, 1.10%, 2.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.91%,0.00%, 30.11%, 28.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 22.0, 2.0, 42.0, 0.0, 113.0, 7.410, 197
331, P-SLICE,  334, 32.10,     174936, 0,-4096089.00,28.000,11, 330 , -, 2.60%,  4.22%,  6.72%, 0.75%,  1.03%,  2.24%, 0.00%,  7.21%, 27.54%,  0.00%,  1.39%, 38.58%,  7.72%, 11861.91, 751.38, 861.68, 28952.22 , 0, 255, 96.08, 84, 171, 138.55, 91, 205, 118.62, 22.96%, 64.99%,0.00%, 4.45%, 7.77%, 0.00%, 0.00%, 0.00%, 0.00%, 9.89%, 22.43%,0.00%, 25.54%, 42.21%, 0.00%, 0.00%, 0.00%, 0.00%, 4.0, 0.0, 18.0, 1.0, 96.0, 0.0, 78.0, 8.640, 652
