Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
39, b-SLICE,   37, 32.37,      61840, 0,3.65,29.741,16, 36 ,38 40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.13%, 16.93%,  0.00%,  2.65%, 58.97%, 12.31%, 17652.78, 1219.52, 1349.26, 22126.60 , 0, 248, 96.87, 84, 166, 131.60, 65, 196, 126.54, 0.00%, 86.63%,0.00%, 7.87%, 5.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.91%,0.00%, 34.10%, 18.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 529.0, 13.0, 67.0, 1.0, 2113.0, 4.671, 180
40, b-SLICE,   39, 32.38,      58304, 0,-5340101.00,29.741,15, 38 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.70%, 15.11%,  0.00%,  3.00%, 60.97%, 12.22%, 17408.48, 1205.70, 1305.41, 20936.90 , 0, 248, 96.70, 86, 165, 131.72, 64, 194, 126.52, 0.00%, 87.58%,0.00%, 6.62%, 5.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.19%,0.00%, 29.62%, 20.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 528.0, 7.0, 57.0, 1.0, 2108.0, 5.772, 294
41, P-SLICE,   44, 31.67,     235064, 0,-5361973.00,28.000,11, 40 , -, 1.53%,  3.01%,  4.64%, 1.81%,  1.53%,  6.56%, 0.00%,  9.36%, 32.76%,  0.00%,  4.74%, 19.84%, 14.21%, 19314.40, 1245.15, 1304.58, 37808.52 , 0, 253, 96.30, 82, 166, 131.83, 64, 193, 126.34, 23.94%, 51.71%,0.00%, 11.21%, 13.19%, 0.00%, 0.00%, 0.00%, 0.00%, 16.01%, 30.77%,0.00%, 24.23%, 28.96%, 0.00%, 0.00%, 0.00%, 0.00%, 511.0, 0.0, 18.0, 0.0, 125.0, 0.0, 1085.0, 9.560, 665
42, B-SLICE,   42, 31.84,     103944, 0,-5408119.00,30.271,14, 40 ,44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.88%, 21.49%,  0.00%,  3.59%, 47.46%, 14.57%, 18889.50, 1257.83, 1354.37, 26184.19 , 3, 247, 96.29, 82, 166, 131.74, 60, 197, 126.36, 0.00%, 78.76%,0.00%, 11.31%, 10.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.80%,0.00%, 29.66%, 24.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 523.0, 13.0, 80.0, 0.0, 2106.0, 5.807, 210
43, b-SLICE,   41, 32.38,      57592, 0,3.76,29.741,16, 40 ,42 44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.32%, 16.31%,  0.00%,  2.82%, 59.99%, 11.55%, 17418.15, 1214.63, 1317.40, 21027.42 , 3, 250, 96.47, 83, 166, 131.78, 63, 197, 126.45, 0.00%, 86.49%,0.00%, 8.08%, 5.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.88%,0.00%, 33.46%, 19.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 523.0, 12.0, 69.0, 1.0, 2119.0, 5.528, 171
44, b-SLICE,   43, 32.41,      55856, 0,-5330708.00,29.741,15, 42 ,44 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.30%, 15.77%,  0.00%,  2.69%, 60.38%, 13.86%, 17390.88, 1201.45, 1287.40, 20534.28 , 2, 246, 96.39, 84, 165, 131.85, 62, 197, 126.40, 0.00%, 89.31%,0.00%, 5.65%, 5.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.22%,0.00%, 28.17%, 20.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 523.0, 5.0, 54.0, 0.0, 2112.0, 5.390, 322
45, P-SLICE,   48, 31.77,     220328, 0,-5330552.00,28.000,11, 44 , -, 1.11%,  2.50%,  2.92%, 1.55%,  1.21%,  6.55%, 0.00%,  8.31%, 32.84%,  0.00%,  4.62%, 23.25%, 15.14%, 19252.73, 1231.43, 1275.30, 36113.20 , 0, 247, 96.15, 82, 165, 131.87, 61, 195, 126.32, 17.16%, 61.09%,0.00%, 11.06%, 10.80%, 0.00%, 0.00%, 0.00%, 0.00%, 15.06%, 31.98%,0.00%, 25.27%, 27.81%, 0.00%, 0.00%, 0.00%, 0.00%, 506.0, 0.0, 21.0, 0.0, 121.0, 0.0, 1085.0, 8.764, 700
46, B-SLICE,   46, 32.18,     101824, 0,-5410506.00,30.271,14, 44 ,48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.57%, 22.10%,  0.00%,  3.80%, 47.98%, 15.54%, 18988.34, 1235.11, 1349.15, 25978.72 , 3, 247, 96.19, 80, 165, 131.79, 58, 198, 126.28, 0.00%, 81.94%,0.00%, 9.90%, 8.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.70%,0.00%, 29.21%, 24.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 520.0, 16.0, 80.0, 0.0, 2110.0, 5.123, 187
47, b-SLICE,   45, 32.28,      57008, 0,4.07,29.741,16, 44 ,46 48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.34%, 16.45%,  0.00%,  3.60%, 59.00%, 13.62%, 17599.22, 1195.56, 1313.01, 20861.32 , 0, 248, 96.33, 82, 165, 131.84, 64, 194, 126.35, 0.00%, 88.93%,0.00%, 7.02%, 4.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.24%,0.00%, 31.14%, 17.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 518.0, 13.0, 69.0, 0.0, 2121.0, 5.190, 218
48, b-SLICE,   47, 32.16,      61912, 0,-5332883.00,29.741,15, 46 ,48 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.23%, 17.39%,  0.00%,  2.87%, 56.88%, 14.63%, 17365.79, 1189.95, 1276.04, 20469.73 , 2, 250, 96.26, 82, 165, 131.88, 65, 195, 126.35, 0.00%, 87.35%,0.00%, 6.26%, 6.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.27%,0.00%, 28.67%, 21.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 519.0, 8.0, 53.0, 0.0, 2118.0, 4.986, 380
49, P-SLICE,   52, 31.60,     256648, 0,-5256202.00,28.000,11, 48 , -, 1.50%,  3.22%,  5.65%, 1.90%,  1.56%,  7.05%, 0.00%, 12.05%, 36.83%,  0.00%,  3.69%, 15.37%, 11.16%, 18795.62, 1263.75, 1246.58, 36202.63 , 0, 247, 95.63, 81, 165, 131.82, 62, 196, 126.24, 27.49%, 40.73%,0.00%, 15.13%, 16.81%, 0.00%, 0.00%, 0.00%, 0.00%, 16.91%, 23.95%,0.00%, 24.81%, 34.49%, 0.00%, 0.00%, 0.00%, 0.00%, 502.0, 0.0, 21.0, 0.0, 148.0, 0.0, 1077.0, 9.545, 409
50, B-SLICE,   50, 31.77,     121552, 0,-5391595.00,30.271,14, 48 ,52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 17.10%, 26.70%,  0.00%,  2.91%, 38.39%, 14.90%, 18953.43, 1276.37, 1322.15, 26431.63 , 1, 246, 95.59, 80, 167, 131.74, 59, 195, 126.19, 0.00%, 69.22%,0.00%, 13.97%, 16.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.07%,0.00%, 31.30%, 28.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 153.0, 16.0, 93.0, 0.0, 1739.0, 5.187, 348
51, b-SLICE,   49, 32.65,      50968, 0,3.89,29.741,16, 48 ,50 52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.09%, 13.11%,  0.00%,  2.33%, 64.87%, 11.60%, 17147.92, 1168.15, 1268.21, 20379.83 , 1, 249, 96.07, 83, 165, 131.92, 64, 198, 126.35, 0.00%, 88.88%,0.00%, 6.94%, 4.18%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.53%,0.00%, 31.33%, 17.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 2.0, 150.0, 16.0, 55.0, 3.0, 1751.0, 4.242, 146
52, b-SLICE,   51, 32.00,      58320, 0,-5280233.00,29.741,15, 50 ,52 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.25%, 16.92%,  0.00%,  3.64%, 59.42%, 12.78%, 17200.93, 1215.22, 1242.85, 20012.16 , 2, 247, 95.71, 81, 166, 131.86, 66, 198, 126.25, 0.00%, 89.14%,0.00%, 6.52%, 4.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.25%,0.00%, 29.08%, 21.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 150.0, 10.0, 53.0, 2.0, 1744.0, 5.517, 348
53, P-SLICE,   56, 31.77,     228232, 0,-5295792.00,28.000,11, 52 , -, 0.94%,  1.94%,  2.43%, 1.70%,  1.37%,  7.11%, 0.00%,  7.73%, 32.57%,  0.00%,  4.46%, 24.09%, 15.66%, 19218.96, 1263.57, 1262.38, 36420.49 , 0, 248, 95.59, 80, 166, 131.72, 64, 196, 126.34, 14.31%, 64.84%,0.00%, 11.99%, 8.87%, 0.00%, 0.00%, 0.00%, 0.00%, 16.22%, 32.06%,0.00%, 25.05%, 26.82%, 0.00%, 0.00%, 0.00%, 0.00%, 134.0, 0.0, 16.0, 0.0, 113.0, 0.0, 705.0, 9.303, 619
54, B-SLICE,   54, 32.14,     115856, 0,-5332161.00,30.271,14, 52 ,56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.60%, 25.32%,  0.00%,  4.03%, 43.69%, 14.36%, 18864.65, 1276.67, 1318.42, 26872.58 , 0, 249, 95.46, 79, 165, 131.72, 61, 201, 126.21, 0.00%, 77.68%,0.00%, 12.36%, 10.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.08%,0.00%, 31.26%, 26.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 526.0, 11.0, 99.0, 0.0, 1736.0, 5.900, 397
55, b-SLICE,   53, 32.41,      53632, 0,4.00,29.741,16, 52 ,54 56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.82%, 15.14%,  0.00%,  2.90%, 61.36%, 13.76%, 17012.81, 1217.80, 1246.06, 19735.77 , 0, 246, 95.62, 79, 166, 131.82, 63, 198, 126.26, 0.00%, 90.02%,0.00%, 5.76%, 4.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.39%,0.00%, 31.12%, 16.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 525.0, 14.0, 67.0, 1.0, 1748.0, 4.835, 241
56, b-SLICE,   55, 32.22,      64816, 0,-5269816.00,29.741,15, 54 ,56 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.91%, 19.13%,  0.00%,  3.95%, 54.61%, 13.40%, 17752.40, 1248.90, 1256.15, 21987.77 , 0, 248, 95.61, 80, 165, 131.77, 64, 194, 126.29, 0.00%, 86.08%,0.00%, 8.95%, 5.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.57%,0.00%, 34.96%, 17.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 526.0, 9.0, 59.0, 0.0, 1742.0, 4.849, 393
57, P-SLICE,   60, 31.73,     231568, 0,-5314188.00,28.000,11, 56 , -, 1.21%,  2.32%,  3.19%, 1.69%,  1.90%,  6.26%, 0.00%,  9.24%, 33.11%,  0.00%,  4.12%, 23.35%, 13.62%, 19466.79, 1245.04, 1278.65, 37593.27 , 3, 250, 95.53, 80, 166, 131.69, 59, 197, 126.48, 17.12%, 59.38%,0.00%, 12.54%, 11.00%, 0.00%, 0.00%, 0.00%, 0.00%, 16.25%, 29.23%,0.00%, 24.80%, 29.83%, 0.00%, 0.00%, 0.00%, 0.00%, 509.0, 0.0, 23.0, 0.0, 123.0, 0.0, 712.0, 8.519, 930
58, B-SLICE,   58, 32.42,     106320, 0,-5348963.00,30.271,14, 56 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.40%, 23.35%,  0.00%,  3.41%, 46.25%, 15.59%, 18835.64, 1277.57, 1313.88, 26075.50 , 2, 247, 95.48, 78, 167, 131.63, 62, 200, 126.35, 0.00%, 80.26%,0.00%, 10.79%, 8.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.87%,0.00%, 28.52%, 26.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 522.0, 17.0, 78.0, 4.0, 1734.0, 5.437, 320
59, b-SLICE,   57, 32.37,      56016, 0,3.91,29.741,16, 56 ,58 60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.26%, 15.23%,  0.00%,  1.77%, 58.76%, 14.98%, 17498.16, 1229.11, 1282.82, 20738.15 , 0, 250, 95.61, 80, 165, 131.71, 63, 195, 126.39, 0.00%, 86.43%,0.00%, 7.93%, 5.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.38%,0.00%, 29.14%, 18.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 521.0, 17.0, 66.0, 3.0, 1748.0, 4.591, 185
60, b-SLICE,   59, 32.23,      60064, 0,-5303082.00,29.741,15, 58 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.37%, 17.75%,  0.00%,  3.02%, 57.18%, 14.68%, 17435.75, 1215.98, 1251.59, 21064.13 , 2, 246, 95.59, 79, 165, 131.72, 62, 197, 126.48, 0.00%, 88.64%,0.00%, 6.89%, 4.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.92%,0.00%, 30.60%, 19.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 522.0, 11.0, 56.0, 0.0, 1740.0, 4.617, 198
61, P-SLICE,   64, 31.65,     240160, 0,-5325242.00,28.000,11, 60 , -, 1.05%,  2.13%,  3.99%, 1.57%,  1.65%,  7.03%, 0.00%,  9.06%, 34.81%,  0.00%,  4.88%, 20.16%, 13.67%, 19493.80, 1250.38, 1272.22, 37780.51 , 0, 248, 95.30, 82, 165, 131.65, 57, 195, 126.51, 19.74%, 55.50%,0.00%, 13.61%, 11.31%, 0.00%, 0.00%, 0.00%, 0.00%, 16.13%, 29.26%,0.00%, 24.92%, 29.93%, 0.00%, 0.00%, 0.00%, 0.00%, 504.0, 0.0, 18.0, 0.0, 140.0, 0.0, 1081.0, 9.066, 657
62, B-SLICE,   62, 32.43,     107720, 0,-5371001.00,30.271,14, 60 ,64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.82%, 23.25%,  0.00%,  3.20%, 46.94%, 14.79%, 18868.52, 1255.96, 1313.88, 27170.92 , 3, 247, 95.26, 80, 166, 131.64, 58, 197, 126.46, 0.00%, 79.89%,0.00%, 11.17%, 8.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.58%,0.00%, 29.73%, 26.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 272.0, 12.0, 81.0, 1.0, 1485.0, 5.419, 370
63, b-SLICE,   61, 32.52,      58968, 0,3.62,29.741,16, 60 ,62 64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.85%, 16.67%,  0.00%,  2.96%, 56.50%, 15.02%, 17398.57, 1201.81, 1276.32, 21322.94 , 0, 253, 95.40, 81, 166, 131.71, 60, 195, 126.50, 0.00%, 86.44%,0.00%, 7.85%, 5.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.90%,0.00%, 28.96%, 19.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 270.0, 17.0, 67.0, 2.0, 1498.0, 4.498, 209
64, b-SLICE,   63, 32.49,      63224, 0,-5310781.00,29.741,15, 62 ,64 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.91%, 18.78%,  0.00%,  3.14%, 54.68%, 15.48%, 17243.79, 1199.64, 1257.31, 20975.62 , 2, 250, 95.37, 82, 165, 131.70, 60, 195, 126.54, 0.00%, 87.35%,0.00%, 6.35%, 6.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.79%,0.00%, 29.77%, 20.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 270.0, 11.0, 60.0, 0.0, 1491.0, 4.821, 181
65, P-SLICE,   68, 31.95,     222960, 0,-5293120.00,28.000,11, 64 , -, 1.10%,  1.82%,  3.35%, 1.62%,  1.44%,  6.37%, 0.00%,  8.81%, 32.33%,  0.00%,  5.01%, 23.70%, 14.44%, 19594.48, 1249.45, 1261.26, 37380.26 , 1, 249, 95.08, 83, 165, 131.74, 59, 198, 126.40, 16.19%, 61.10%,0.00%, 11.54%, 11.23%, 0.00%, 0.00%, 0.00%, 0.00%, 15.43%, 31.82%,0.00%, 24.67%, 28.15%, 0.00%, 0.00%, 0.00%, 0.00%, 254.0, 0.0, 18.0, 0.0, 122.0, 0.0, 826.0, 8.763, 645
66, B-SLICE,   66, 32.32,     108576, 0,-5367817.00,30.271,14, 64 ,68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.10%, 24.31%,  0.00%,  3.23%, 47.03%, 14.33%, 18969.06, 1276.85, 1326.26, 27279.38 , 3, 247, 95.07, 80, 165, 131.60, 56, 198, 126.39, 0.00%, 80.89%,0.00%, 10.26%, 8.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.92%,0.00%, 32.75%, 25.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 547.0, 13.0, 90.0, 0.0, 1881.0, 5.268, 231
67, b-SLICE,   65, 32.46,      59336, 0,3.67,29.741,16, 64 ,66 68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.01%, 18.19%,  0.00%,  3.30%, 57.75%, 12.74%, 17619.87, 1212.44, 1286.66, 21239.06 , 0, 248, 95.24, 82, 165, 131.66, 58, 195, 126.50, 0.00%, 87.84%,0.00%, 8.10%, 4.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.02%,0.00%, 34.52%, 18.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 546.0, 16.0, 73.0, 0.0, 1893.0, 4.584, 292
68, b-SLICE,   67, 32.37,      55584, 0,-5278096.00,29.741,15, 66 ,68 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.44%, 16.47%,  0.00%,  3.17%, 58.40%, 14.52%, 17326.09, 1208.74, 1258.18, 20869.68 , 2, 247, 95.15, 81, 166, 131.72, 60, 198, 126.45, 0.00%, 88.77%,0.00%, 5.99%, 5.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.90%,0.00%, 28.78%, 19.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 547.0, 10.0, 71.0, 0.0, 1887.0, 5.757, 375
69, P-SLICE,   72, 31.43,     231616, 0,-5281051.00,28.000,11, 68 , -, 1.28%,  2.32%,  3.22%, 1.54%,  1.42%,  6.92%, 0.00%, 10.02%, 34.37%,  0.00%,  4.26%, 21.82%, 12.84%, 19426.00, 1228.94, 1250.45, 37764.57 , 0, 246, 94.92, 79, 166, 131.82, 58, 198, 126.40, 17.71%, 56.49%,0.00%, 12.25%, 13.71%, 0.00%, 0.00%, 0.00%, 0.00%, 16.11%, 27.91%,0.00%, 25.03%, 31.11%, 0.00%, 0.00%, 0.00%, 0.00%, 530.0, 0.0, 17.0, 0.0, 127.0, 0.0, 851.0, 9.737, 667
70, B-SLICE,   70, 32.09,     103712, 0,-5291971.00,30.271,14, 68 ,72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.17%, 22.89%,  0.00%,  3.75%, 46.38%, 14.80%, 18876.57, 1242.21, 1284.26, 26211.03 , 1, 246, 94.90, 80, 167, 131.72, 57, 196, 126.34, 0.00%, 79.20%,0.00%, 11.23%, 9.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.77%,0.00%, 29.99%, 25.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 524.0, 10.0, 86.0, 1.0, 1879.0, 5.975, 302
71, b-SLICE,   69, 32.24,      55624, 0,3.75,29.741,16, 68 ,70 72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.53%, 16.54%,  0.00%,  2.56%, 60.24%, 13.14%, 17371.96, 1187.39, 1257.52, 20488.81 , 0, 247, 95.07, 81, 165, 131.76, 59, 196, 126.41, 0.00%, 88.88%,0.00%, 6.68%, 4.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.69%,0.00%, 31.18%, 20.12%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 522.0, 13.0, 67.0, 1.0, 1892.0, 4.571, 364
72, b-SLICE,   71, 32.12,      53288, 0,-5259975.00,29.741,15, 70 ,72 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.13%, 15.04%,  0.00%,  2.32%, 60.49%, 14.02%, 17019.34, 1186.60, 1228.42, 20428.57 , 0, 248, 95.01, 80, 165, 131.83, 58, 196, 126.42, 0.00%, 88.14%,0.00%, 6.57%, 5.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.08%,0.00%, 26.81%, 21.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 524.0, 8.0, 65.0, 0.0, 1884.0, 5.323, 362
73, P-SLICE,   76, 31.69,     246240, 0,-5214870.00,28.000,11, 72 , -, 1.93%,  3.15%,  5.24%, 1.65%,  1.95%,  6.69%, 0.00%, 12.61%, 34.64%,  0.00%,  3.49%, 16.02%, 12.63%, 19439.66, 1274.89, 1245.09, 36528.47 , 0, 250, 94.49, 80, 165, 131.74, 60, 198, 126.35, 26.55%, 41.17%,0.00%, 14.36%, 18.08%, 0.00%, 0.00%, 0.00%, 0.00%, 16.86%, 26.44%,0.00%, 23.41%, 33.39%, 0.00%, 0.00%, 0.00%, 0.00%, 506.0, 0.0, 17.0, 0.0, 121.0, 0.0, 1104.0, 9.562, 532
74, B-SLICE,   74, 32.11,     121136, 0,-5331740.00,30.271,14, 72 ,76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.11%, 28.09%,  0.00%,  2.88%, 39.28%, 14.64%, 19376.64, 1300.45, 1313.61, 26991.04 , 0, 249, 94.37, 79, 165, 131.65, 59, 201, 126.29, 0.00%, 72.22%,0.00%, 13.42%, 14.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.43%,0.00%, 27.85%, 33.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 520.0, 11.0, 93.0, 0.0, 1876.0, 6.671, 438
75, b-SLICE,   73, 31.86,      55392, 0,3.82,29.741,16, 72 ,74 76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.75%, 15.72%,  0.00%,  3.22%, 60.70%, 12.61%, 17475.28, 1173.15, 1239.63, 21023.62 , 0, 248, 94.83, 80, 166, 131.82, 59, 196, 126.44, 0.00%, 88.78%,0.00%, 6.62%, 4.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.22%,0.00%, 30.85%, 19.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 519.0, 11.0, 65.0, 0.0, 1888.0, 4.664, 175
76, b-SLICE,   75, 32.57,      49376, 0,-5221718.00,29.741,15, 74 ,76 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.92%, 13.96%,  0.00%,  1.99%, 63.55%, 13.58%, 17285.21, 1228.33, 1241.00, 20004.99 , 2, 246, 94.52, 79, 165, 131.76, 60, 197, 126.37, 0.00%, 90.25%,0.00%, 4.80%, 5.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.73%,0.00%, 26.46%, 20.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 519.0, 6.0, 53.0, 0.0, 1883.0, 5.739, 232
77, P-SLICE,   80, 31.96,     223664, 0,-5253304.00,28.000,11, 76 , -, 0.70%,  1.48%,  3.29%, 1.38%,  1.34%,  6.97%, 0.00%,  8.34%, 32.59%,  0.00%,  4.57%, 24.71%, 14.63%, 19615.34, 1268.87, 1272.37, 36474.53 , 0, 253, 94.38, 81, 166, 131.64, 60, 198, 126.48, 14.21%, 64.16%,0.00%, 11.72%, 9.96%, 0.00%, 0.00%, 0.00%, 0.00%, 15.80%, 31.24%,0.00%, 25.86%, 27.30%, 0.00%, 0.00%, 0.00%, 0.00%, 502.0, 0.0, 18.0, 0.0, 120.0, 0.0, 1077.0, 9.901, 805
78, B-SLICE,   78, 32.51,     113920, 0,-5297846.00,30.271,14, 76 ,80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.06%, 25.06%,  0.00%,  3.61%, 44.90%, 14.37%, 19138.15, 1292.10, 1293.43, 27009.31 , 2, 247, 94.33, 78, 167, 131.65, 57, 200, 126.33, 0.00%, 78.88%,0.00%, 11.86%, 9.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.78%,0.00%, 32.52%, 25.70%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 521.0, 8.0, 83.0, 0.0, 2127.0, 6.321, 481
